"Contract ","Sales Order","Created Date","Product: Product Name","Quantity Ordered","Customer ","Product: Metal: Metal Name","Product: Product Code"
"CON-62779","SO-35006","8/24/2023","Gold Krugerrand 1 oz","16.000000","Alexander's Jewelers, Inc.","Gold","GKR"
"CON-63211","SO-35194","9/12/2023","Gold Krugerrand 1 oz","57.000000","Dillon Gage Inc. of Dallas","Gold","GKR"
"CON-62222","SO-34747","8/8/2023","Gold Krugerrand 1 oz","2.000000","In God We Trust Coins","Gold","GKR"
"CON-62791","SO-35011","8/25/2023","Gold Krugerrand 1 oz","1.000000","Blue Ridge Coin Shop","Gold","GKR"
"CON-62271","SO-34765","8/9/2023","Gold Krugerrand 1 oz","10.000000","Gibson Jewelry","Gold","GKR"
"CON-62551","SO-34897","8/18/2023","Gold Krugerrand 1 oz","76.000000","Carolina Rare Coins & Currency","Gold","GKR"
"CON-62584","SO-34914","8/18/2023","Gold Krugerrand 1 oz","3.000000","In God We Trust Coins","Gold","GKR"
"CON-57195","SO-32125","2/16/2023","Gold Krugerrand 1 oz","20.000000","Ben Fields","Gold","GKR"
"CON-57196","SO-32126","2/16/2023","Gold Krugerrand 1 oz","15.000000","Ben Fields","Gold","GKR"
"CON-57332","SO-32186","2/22/2023","Gold Krugerrand 1 oz","20.000000","Asella, LLC","Gold","GKR"
"CON-62508","SO-34884","8/17/2023","Gold Krugerrand 1 oz","2.000000","Blue Ridge Coin Shop","Gold","GKR"
"CON-62140","SO-34700","8/3/2023","Gold Krugerrand 1 oz","1.000000","In God We Trust Coins","Gold","GKR"
"CON-63240","SO-35204","9/12/2023","Gold Krugerrand 1 oz","7.000000","Gold Rush Mercantile & Trading","Gold","GKR"
"CON-63162","SO-35173","9/8/2023","Gold Krugerrand 1 oz","3.000000","Rudy's Gold & Silver","Gold","GKR"
"CON-62597","SO-34920","8/21/2023","Gold Krugerrand 1 oz","2.000000","Rudy's Gold & Silver","Gold","GKR"
"CON-62594","SO-34917","8/21/2023","Gold Krugerrand 1 oz","12.000000","Pineforest Jewelry, Inc.","Gold","GKR"
"CON-62708","SO-34966","8/23/2023","Gold Krugerrand 1 oz","25.000000","Raleigh Gold Coin and Jewelry LLC","Gold","GKR"
"CON-62718","SO-34975","8/23/2023","Gold Krugerrand 1 oz","30.000000","Bedford Gold & Silver Exchange","Gold","GKR"
"CON-62752","SO-35005","8/24/2023","Gold Krugerrand 1 oz","1.000000","In God We Trust Coins","Gold","GKR"
"CON-62084","SO-34672","8/1/2023","Gold Krugerrand 1 oz","2.000000","Gold Bling Jewelry","Gold","GKR"
"CON-62294","SO-34777","8/10/2023","Gold Krugerrand 1 oz","1.000000","Coin Junction","Gold","GKR"
"CON-62742","SO-34987","8/24/2023","Gold Krugerrand 1 oz","19.000000","Kethem International, LLC","Gold","GKR"
"CON-62655","SO-34948","8/22/2023","Gold Krugerrand 1 oz","50.000000","Cut the Tail LLC.","Gold","GKR"
"CON-62438","SO-34854","8/16/2023","Gold Krugerrand 1 oz","2.000000","Blue Ridge Coin Shop","Gold","GKR"
"CON-62559","SO-34901","8/18/2023","Gold Krugerrand 1 oz","1.000000","Blue Ridge Coin Shop","Gold","GKR"
"CON-58381","SO-32839","3/26/2023","Gold Krugerrand 1 oz","8.000000","Precious Metals Refinery, LLC","Gold","GKR"
"CON-57184","SO-32117","2/15/2023","Gold Krugerrand 1 oz","5.000000","Mountain Time Inc.","Gold","GKR"
"CON-62970","SO-35075","9/1/2023","Gold Krugerrand 1 oz","6.000000","Blue Ridge Coin Shop","Gold","GKR"
"CON-62985","SO-35085","9/1/2023","Gold Krugerrand 1 oz","40.000000","Kilo Funding 1 LLC","Gold","GKR"
"CON-62719","SO-34976","8/23/2023","Gold Krugerrand 1 oz","19.000000","Carolina Rare Coins & Currency","Gold","GKR"
"CON-62721","SO-34978","8/23/2023","Gold Krugerrand 1 oz","15.000000","Wayside Pawn Inc","Gold","GKR"
"CON-62937","SO-35063","8/31/2023","Gold Krugerrand 1 oz","10.000000","Raleigh Gold Coin and Jewelry LLC","Gold","GKR"
"CON-60450","SO-34011","6/5/2023","Gold Krugerrand 1 oz","4.000000","River City Pawn and Gun, LLC","Gold","GKR"
"CON-57837","SO-32479","3/13/2023","Gold Krugerrand 1 oz","4.000000","Rudy's Gold & Silver","Gold","GKR"
"CON-63529","SO-35318","9/21/2023","Gold Krugerrand 1 oz","2.000000","In God We Trust Coins","Gold","GKR"
"CON-63519","SO-35311","9/21/2023","Gold Krugerrand 1 oz","25.000000","Raleigh Gold Coin and Jewelry LLC","Gold","GKR"
"CON-56768","SO-31870","1/26/2023","Gold Krugerrand 1 oz","3.000000","Gold Rush Mercantile & Trading","Gold","GKR"
"CON-56672","SO-31828","1/23/2023","Gold Krugerrand 1 oz","9.000000","Dillon Gage Inc. of Dallas","Gold","GKR"
"CON-56710","SO-31852","1/24/2023","Gold Krugerrand 1 oz","5.000000","Burleson Gold & Silver","Gold","GKR"
"CON-56783","SO-31876","1/26/2023","Gold Krugerrand 1 oz","100.000000","Kilo Funding 1 LLC","Gold","GKR"
"CON-60785","SO-34146","6/20/2023","Gold Krugerrand 1 oz","1.000000","Rudy's Gold & Silver","Gold","GKR"
"CON-56924","SO-31969","2/3/2023","Gold Krugerrand 1 oz","1.000000","Lee Ann's Fine Jewelry, Inc.","Gold","GKR"
"CON-57588","SO-32317","3/3/2023","Gold Krugerrand 1 oz","60.000000","David's J & C Exchange LLC","Gold","GKR"
"CON-56887","SO-31942","2/2/2023","Gold Krugerrand 1 oz","150.000000","Dallas Valley Goldmine","Gold","GKR"
"CON-56909","SO-31955","2/3/2023","Gold Krugerrand 1 oz","3.000000","Direct Silver Factory","Gold","GKR"
"CON-57232","SO-32137","2/17/2023","Gold Krugerrand 1 oz","20.000000","Hero Bullion, LLC","Gold","GKR"
"CON-58812","SO-33101","4/5/2023","Gold Krugerrand 1 oz","15.000000","Burleson Gold & Silver","Gold","GKR"
"CON-57276","SO-32152","2/20/2023","Gold Krugerrand 1 oz","20.000000","Coinhuskers LLC","Gold","GKR"
"CON-57600","SO-32323","3/3/2023","Gold Krugerrand 1 oz","5.000000","HK Investments","Gold","GKR"
"CON-61077","SO-34270","7/3/2023","Gold Krugerrand 1 oz","1.000000","Coin Junction","Gold","GKR"
"CON-59870","SO-33711","5/12/2023","Gold Krugerrand 1 oz","13.000000","Claudio Vallejo","Gold","GKR"
"CON-59811","SO-33679","5/11/2023","Gold Krugerrand 1/10 oz","20.000000","Alaska Bullion & Coin, LLC","Gold","GKR.10"
"CON-58278","SO-32772","3/22/2023","Gold Krugerrand 1/10 oz","2.000000","River City Pawn and Gun, LLC","Gold","GKR.10"
"CON-62221","SO-34746","8/8/2023","Gold Krugerrand 1/10 oz","1.000000","Haggai Gold and Silver","Gold","GKR.10"
"CON-59283","SO-33401","4/21/2023","Gold Krugerrand 1/4 oz","14.000000","Money Metals Exchange LLC","Gold","GKR.25"
"CON-56094","SO-31584","1/9/2023","Gold Krugerrand 1/4 oz","1.000000","River City Pawn and Gun, LLC","Gold","GKR.25"
"CON-62378","SO-34818","8/14/2023","Gold Krugerrand 1/4 oz","2.000000","Christensen Jewelry","Gold","GKR.25"
"CON-62221","SO-34746","8/8/2023","Gold Krugerrand 1/4 oz","1.000000","Haggai Gold and Silver","Gold","GKR.25"
"CON-58479","SO-32900","3/28/2023","Gold Krugerrand 1/2 oz","1.000000","Floyd's Gold","Gold","GKR.50"
"CON-59286","SO-33403","4/21/2023","Gold Krugerrand 1/2 oz","1.000000","River City Pawn and Gun, LLC","Gold","GKR.50"
"CON-57126","SO-32081","2/14/2023","Gold Krugerrand 1/2 oz","1.000000","Elliott's Jewelers","Gold","GKR.50"
"CON-62241","SO-34763","8/9/2023","Gold Krugerrand 1/2 oz","4.000000","Blue Ridge Coin Shop","Gold","GKR.50"
"CON-63087","SO-35139","9/7/2023","Gold Krugerrand 1/2 oz","2.000000","Williams Coin Stamp & Bullion","Gold","GKR.50"
"CON-58381","SO-32839","3/26/2023","Gold Krugerrand 1/2 oz","3.000000","Precious Metals Refinery, LLC","Gold","GKR.50"
"CON-58424","SO-32870","3/27/2023","Gold Krugerrand 1/2 oz","1.000000","Floyd's Gold","Gold","GKR.50"
"CON-59153","SO-33322","4/17/2023","Gold Karat Scrap - Fine Oz","3.928900","Central Refining","Gold","GKTSCRAP"
"CON-62382","SO-34820","8/14/2023","Gold Karat Scrap - Fine Oz","0.358900","Central Refining","Gold","GKTSCRAP"
"CON-58755","SO-33070","4/4/2023","Gold Karat Scrap - Fine Oz","16.604700","Central Refining","Gold","GKTSCRAP"
"CON-59448","SO-33500","4/27/2023","Gold Karat Scrap - Fine Oz","9.799300","Central Refining","Gold","GKTSCRAP"
"CON-59265","SO-33390","4/20/2023","Gold Karat Scrap - Fine Oz","4.959400","Central Refining","Gold","GKTSCRAP"
"CON-58965","SO-33216","4/11/2023","Gold Karat Scrap - Fine Oz","11.800800","Central Refining","Gold","GKTSCRAP"
"CON-59053","SO-33260","4/13/2023","Gold Karat Scrap - Fine Oz","1.036400","Central Refining","Gold","GKTSCRAP"
"CON-59099","SO-33292","4/14/2023","Gold Karat Scrap - Fine Oz","3.264700","Central Refining","Gold","GKTSCRAP"
"CON-60020","SO-33792","5/17/2023","Gold Karat Scrap - Fine Oz","9.071200","Central Refining","Gold","GKTSCRAP"
"CON-61623","SO-34484","7/21/2023","Gold Karat Scrap - Fine Oz","3.431400","Central Refining","Gold","GKTSCRAP"
"CON-60879","SO-34199","6/23/2023","Gold Karat Scrap - Fine Oz","3.520000","Central Refining","Gold","GKTSCRAP"
"CON-61025","SO-34253","6/29/2023","Gold Karat Scrap - Fine Oz","1.969000","Central Refining","Gold","GKTSCRAP"
"CON-57736","SO-32408","3/9/2023","Gold Karat Scrap - Fine Oz","6.567800","Central Refining","Gold","GKTSCRAP"
"CON-61802","SO-34558","7/28/2023","Gold Karat Scrap - Fine Oz","1.328900","Central Refining","Gold","GKTSCRAP"
"CON-62762","SO-34996","8/24/2023","Gold Karat Scrap - Fine Oz","17.007000","Central Refining","Gold","GKTSCRAP"
"CON-62871","SO-35041","8/29/2023","Gold Karat Scrap - Fine Oz","0.849300","Central Refining","Gold","GKTSCRAP"
"CON-60397","SO-33992","6/1/2023","Gold Karat Scrap - Fine Oz","17.642600","Central Refining","Gold","GKTSCRAP"
"CON-56817","SO-31899","1/30/2023","Gold Karat Scrap - Fine Oz","5.840300","Central Refining","Gold","GKTSCRAP"
"CON-56817","SO-31899","1/30/2023","Gold Karat Scrap - Fine Oz","1.585000","Central Refining","Gold","GKTSCRAP"
"CON-57701","SO-32382","3/8/2023","Gold Karat Scrap - Fine Oz","11.164800","Central Refining","Gold","GKTSCRAP"
"CON-56029","SO-31558","1/5/2023","Gold Lunar Series 1 oz Perth","2.000000","Upstate Coins","Gold","GLUN1PERTH"
"CON-58636","SO-32996","4/3/2023","Gold oz Melt","6.654700","Central Refining","Gold","GMELT"
"CON-57017","SO-32027","2/8/2023","Gold oz Melt","20.130200","Central Refining","Gold","GMELT"
"CON-59941","SO-33749","5/15/2023","Gold oz Melt","11.659700","Central Refining","Gold","GMELT"
"CON-60533","SO-34038","6/8/2023","Gold oz Melt","7.500000","Dillon Gage Inc. of Dallas","Gold","GMELT"
"CON-57121","SO-32078","2/14/2023","Gold oz Melt","1.367900","Central Refining","Gold","GMELT"
"CON-56013","SO-31551","1/5/2023","Gold oz Melt","2.100000","ARA Gold LLC","Gold","GMELT"
"CON-56103","SO-31593","1/10/2023","Gold oz Melt","2.340200","Central Refining","Gold","GMELT"
"CON-56103","SO-31593","1/10/2023","Gold oz Melt","1.905000","Central Refining","Gold","GMELT"
"CON-56103","SO-31593","1/10/2023","Gold oz Melt","2.434300","Central Refining","Gold","GMELT"
"CON-60864","SO-34189","6/23/2023","Gold oz Melt","11.904600","Central Refining","Gold","GMELT"
"CON-61536","SO-34453","7/19/2023","Gold oz Melt","0.543000","Central Refining","Gold","GMELT"
"CON-61185","SO-34316","7/11/2023","Gold oz Melt","18.537300","Central Refining","Gold","GMELT"
"CON-62753","SO-34991","8/24/2023","Gold oz Melt","6.825000","Central Refining","Gold","GMELT"
"CON-63512","SO-35308","9/21/2023","Gold oz Melt","6.025700","Central Refining","Gold","GMELT"
"CON-62725","SO-34980","8/23/2023","Gold Mercury Dime 1/10 oz","2.000000","360 Coin Group DBA South Austin Coin Exchange","Gold","GMERC.10"
"CON-59552","SO-33554","5/2/2023","Gold Mexican 1/2 oz Libertad","9.000000","Royal Gold & Silver Exchange","Gold","GMEX.5LIB"
"CON-61621","SO-34483","7/21/2023","Gold Mexican 1/2 oz Libertad","18.000000","Kilo Funding 1 LLC","Gold","GMEX.5LIB"
"CON-61756","SO-34535","7/27/2023","Gold Mexican 1/2 oz Libertad","48.000000","360 Coin Group DBA South Austin Coin Exchange","Gold","GMEX.5LIB"
"CON-59283","SO-33401","4/21/2023","Gold Mexican 10 Peso","21.000000","Money Metals Exchange LLC","Gold","GMEX10P"
"CON-60951","SO-34227","6/27/2023","Gold Mexican 10 Peso","2.000000","Claudio Vallejo","Gold","GMEX10P"
"CON-61498","SO-34438","7/17/2023","Gold Mexican 10 Peso","27.000000","Dillon Gage Inc. of Dallas","Gold","GMEX10P"
"CON-63326","SO-35239","9/14/2023","Gold Mexican 10 Peso","4.000000","Direct Silver Factory","Gold","GMEX10P"
"CON-63478","SO-35292","9/20/2023","Gold Mexican 10 Peso","5.000000","Direct Silver Factory","Gold","GMEX10P"
"CON-56697","SO-31845","1/24/2023","Gold Mexican 10 Peso","1.000000","APMEX Inc.","Gold","GMEX10P"
"CON-56697","SO-31845","1/24/2023","Gold Mexican 10 Peso","2.000000","APMEX Inc.","Gold","GMEX10P"
"CON-56697","SO-31845","1/24/2023","Gold Mexican 10 Peso","2.000000","APMEX Inc.","Gold","GMEX10P"
"CON-59283","SO-33401","4/21/2023","Gold Mexican 2.5 Peso","37.000000","Money Metals Exchange LLC","Gold","GMEX2.5P"
"CON-63326","SO-35239","9/14/2023","Gold Mexican 2.5 Peso","5.000000","Direct Silver Factory","Gold","GMEX2.5P"
"CON-63478","SO-35292","9/20/2023","Gold Mexican 2.5 Peso","10.000000","Direct Silver Factory","Gold","GMEX2.5P"
"CON-62066","SO-34663","8/1/2023","Gold Mexican 2.5 Peso","36.000000","Dillon Gage Inc. of Dallas","Gold","GMEX2.5P"
"CON-59232","SO-33366","4/20/2023","Gold Mexican 20 Peso","3.000000","Claudio Vallejo","Gold","GMEX20P"
"CON-59322","SO-33433","4/24/2023","Gold Mexican 20 Peso","10.000000","Hero Bullion, LLC","Gold","GMEX20P"
"CON-62690","SO-34959","8/22/2023","Gold Mexican 20 Peso","1.000000","Square Deal Collectibles","Gold","GMEX20P"
"CON-60146","SO-33871","5/22/2023","Gold Mexican 20 Peso","1.000000","Shirin Diamond Center","Gold","GMEX20P"
"CON-60958","SO-34229","6/27/2023","Gold Mexican 20 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX20P"
"CON-61498","SO-34438","7/17/2023","Gold Mexican 20 Peso","40.000000","Dillon Gage Inc. of Dallas","Gold","GMEX20P"
"CON-63326","SO-35239","9/14/2023","Gold Mexican 20 Peso","3.000000","Direct Silver Factory","Gold","GMEX20P"
"CON-63478","SO-35292","9/20/2023","Gold Mexican 20 Peso","4.000000","Direct Silver Factory","Gold","GMEX20P"
"CON-62818","SO-35025","8/28/2023","Gold Mexican 20 Peso","1.000000","Square Deal Collectibles","Gold","GMEX20P"
"CON-55967","SO-31536","1/4/2023","Gold Mexican 20 Peso","1.000000","Masterson Trading Company","Gold","GMEX20P"
"CON-56697","SO-31845","1/24/2023","Gold Mexican 20 Peso","1.000000","APMEX Inc.","Gold","GMEX20P"
"CON-59322","SO-33433","4/24/2023","Gold Mexican 2 Peso","54.000000","Hero Bullion, LLC","Gold","GMEX2P"
"CON-63326","SO-35239","9/14/2023","Gold Mexican 2 Peso","6.000000","Direct Silver Factory","Gold","GMEX2P"
"CON-63478","SO-35292","9/20/2023","Gold Mexican 2 Peso","10.000000","Direct Silver Factory","Gold","GMEX2P"
"CON-62066","SO-34663","8/1/2023","Gold Mexican 2 Peso","11.000000","Dillon Gage Inc. of Dallas","Gold","GMEX2P"
"CON-63022","SO-35109","9/5/2023","Gold Mexican 50 Peso","1.000000","Casa Blanca's Jewelers and Perfumes","Gold","GMEX50P"
"CON-58617","SO-32981","3/31/2023","Gold Mexican 50 Peso","1.000000","Scott Mosley Trading LLC","Gold","GMEX50P"
"CON-61803","SO-34560","7/28/2023","Gold Mexican 50 Peso","16.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-63346","SO-35252","9/15/2023","Gold Mexican 50 Peso","25.000000","Lone Star Coins","Gold","GMEX50P"
"CON-59147","SO-33316","4/17/2023","Gold Mexican 50 Peso","2.000000","Town and Country Jewelers LLC","Gold","GMEX50P"
"CON-58921","SO-33183","4/10/2023","Gold Mexican 50 Peso","5.000000","Shirin Diamond Center","Gold","GMEX50P"
"CON-57305","SO-32168","2/21/2023","Gold Mexican 50 Peso","25.000000","Gold and Silver Traders","Gold","GMEX50P"
"CON-61110","SO-34281","7/5/2023","Gold Mexican 50 Peso","2.000000","Manor Auctions LLC","Gold","GMEX50P"
"CON-58840","SO-33127","4/6/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-60165","SO-33875","5/23/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-59055","SO-33262","4/13/2023","Gold Mexican 50 Peso","3.000000","Glo-Nite, Inc.","Gold","GMEX50P"
"CON-59293","SO-33409","4/21/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-58238","SO-32737","3/22/2023","Gold Mexican 50 Peso","2.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-61736","SO-34527","7/27/2023","Gold Mexican 50 Peso","3.000000","DFW Coin And Silver, LLC dba Mike & Sam","Gold","GMEX50P"
"CON-60801","SO-34152","6/21/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-60849","SO-34183","6/22/2023","Gold Mexican 50 Peso","1.000000","River City Pawn and Gun, LLC","Gold","GMEX50P"
"CON-61763","SO-34538","7/27/2023","Gold Mexican 50 Peso","2.000000","Casa Blanca's Jewelers and Perfumes","Gold","GMEX50P"
"CON-60780","SO-34142","6/20/2023","Gold Mexican 50 Peso","2.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-56083","SO-31583","1/9/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-61478","SO-34431","7/17/2023","Gold Mexican 50 Peso","3.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-60842","SO-34177","6/22/2023","Gold Mexican 50 Peso","2.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-56193","SO-31626","1/12/2023","Gold Mexican 50 Peso","6.000000","Central Refining","Gold","GMEX50P"
"CON-61148","SO-34296","7/7/2023","Gold Mexican 50 Peso","50.000000","Kilo Funding 1 LLC","Gold","GMEX50P"
"CON-62198","SO-34731","8/7/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-62778","SO-35009","8/25/2023","Gold Mexican 50 Peso","12.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-63341","SO-35248","9/14/2023","Gold Mexican 50 Peso","15.000000","Southern Coin & Precious Metals","Gold","GMEX50P"
"CON-62601","SO-34923","8/21/2023","Gold Mexican 50 Peso","8.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-63478","SO-35292","9/20/2023","Gold Mexican 50 Peso","4.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-62065","SO-34662","8/1/2023","Gold Mexican 50 Peso","14.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-63308","SO-35228","9/14/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-62739","SO-34984","8/24/2023","Gold Mexican 50 Peso","1.000000","DFW Coin And Silver, LLC dba Mike & Sam","Gold","GMEX50P"
"CON-63369","SO-35258","9/15/2023","Gold Mexican 50 Peso","12.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-63372","SO-35261","9/15/2023","Gold Mexican 50 Peso","4.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-63203","SO-35189","9/11/2023","Gold Mexican 50 Peso","4.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-62082","SO-34673","8/1/2023","Gold Mexican 50 Peso","4.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-62403","SO-34843","8/15/2023","Gold Mexican 50 Peso","3.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-62475","SO-34872","8/16/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-60246","SO-33915","5/25/2023","Gold Mexican 50 Peso","1.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-62795","SO-35013","8/25/2023","Gold Mexican 50 Peso","2.000000","Kedzie Koins & Jewelry","Gold","GMEX50P"
"CON-62934","SO-35059","8/31/2023","Gold Mexican 50 Peso","6.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-55967","SO-31536","1/4/2023","Gold Mexican 50 Peso","1.000000","Masterson Trading Company","Gold","GMEX50P"
"CON-56176","SO-31621","1/12/2023","Gold Mexican 50 Peso","2.000000","Upstate Coins","Gold","GMEX50P"
"CON-63514","SO-35309","9/21/2023","Gold Mexican 50 Peso","15.000000","Southern Coin & Precious Metals","Gold","GMEX50P"
"CON-57396","SO-32228","2/24/2023","Gold Mexican 50 Peso","5.000000","Gold and Silver Traders","Gold","GMEX50P"
"CON-60339","SO-33969","5/30/2023","Gold Mexican 50 Peso","2.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-57397","SO-32230","2/24/2023","Gold Mexican 50 Peso","25.000000","Gold and Silver Traders","Gold","GMEX50P"
"CON-56909","SO-31955","2/3/2023","Gold Mexican 50 Peso","4.000000","Direct Silver Factory","Gold","GMEX50P"
"CON-61482","SO-34433","7/17/2023","Gold Mexican 50 Peso","8.000000","Namchong Cho","Gold","GMEX50P"
"CON-61628","SO-34487","7/24/2023","Gold Mexican 50 Peso","20.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-57233","SO-32142","2/17/2023","Gold Mexican 50 Peso","4.000000","Vierk's Fine Jewelry","Gold","GMEX50P"
"CON-58015","SO-32594","3/16/2023","Gold Mexican 50 Peso","1.000000","Houston Numismatic Exchange","Gold","GMEX50P"
"CON-60282","SO-33939","5/26/2023","Gold Mexican 50 Peso","1.000000","Claudio Vallejo","Gold","GMEX50P"
"CON-61640","SO-34493","7/24/2023","Gold Mexican 50 Peso","3.000000","A1 Trading, Inc. dba Gold Corner","Gold","GMEX50P"
"CON-61498","SO-34438","7/17/2023","Gold Mexican 5 Peso","12.000000","Dillon Gage Inc. of Dallas","Gold","GMEX5P"
"CON-63326","SO-35239","9/14/2023","Gold Mexican 5 Peso","3.000000","Direct Silver Factory","Gold","GMEX5P"
"CON-63478","SO-35292","9/20/2023","Gold Mexican 5 Peso","6.000000","Direct Silver Factory","Gold","GMEX5P"
"CON-62935","SO-35060","8/31/2023","Gold Mexican 5 Peso","17.000000","APMEX Inc.","Gold","GMEX5P"
