Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
9/11/2020,Royalty Coin Inc.,Gold,GECD,23.0,"$2,009.50","$46,218.50"
9/24/2020,"Nieffenegger Company, LLC",Gold,GECD,25.0,"$1,934.40","$48,360.00"
9/24/2020,Mountain Time Inc.,Gold,GECD,16.0,"$1,929.30","$30,868.80"
10/1/2020,Phil's Coins & Stamps,Gold,GECD,14.0,"$1,971.00","$27,594.00"
10/15/2020,Northern Nevada Coin,Gold,GECD,40.0,"$1,969.00","$78,760.00"
10/15/2020,Dallas Valley Goldmine,Gold,GECD,6.0,"$1,966.00","$11,796.00"
10/15/2020,J. David Jewelry,Gold,GECD,5.0,"$1,976.50","$9,882.50"
10/29/2020,Williams Coin Stamp & Bullion,Gold,GECD,100.0,"$1,940.00","$194,000.00"
10/29/2020,Gold Miners Company,Gold,GECD,25.0,"$1,939.00","$48,475.00"
11/5/2020,Park Avenue Numismatics,Gold,GECD,10.0,"$2,023.20","$20,232.00"
12/16/2020,Loveland Gold & Silver,Gold,GECD,14.0,"$1,935.00","$27,090.00"
12/31/2020,Coinhuskers LLC,Gold,GECD,20.0,"$1,966.15","$39,323.00"
7/17/2020,Nally Gold & Silver,Gold,GECD,20.0,"$1,877.00","$37,540.00"
7/24/2020,Carolina Coin & Trading Co.,Gold,GECD,3.0,"$1,980.00","$5,940.00"
7/26/2020,"Hero Bullion, LLC",Gold,GECD,5.0,"$1,982.00","$9,910.00"
7/27/2020,J. David Jewelry,Gold,GECD,14.0,"$2,011.35","$28,158.90"
10/1/2020,The Midas Touch,Gold,GECD,20.0,"$1,972.00","$39,440.00"
10/16/2020,JR Bullion,Gold,GECD,7.0,"$1,972.80","$13,809.60"
10/16/2020,TexasCoins.com,Gold,GECD,20.0,"$1,974.50","$39,490.00"
12/8/2020,LDH Coins,Gold,GECD,4.0,"$1,945.00","$7,780.00"
12/28/2020,Arlington Coin,Gold,GECD,3.0,"$1,962.00","$5,886.00"
7/27/2020,Belliston Jewelers,Gold,GECD,6.0,"$2,014.00","$12,084.00"
8/4/2020,Pancis Gems,Gold,GECD,4.0,"$2,089.00","$8,356.00"
8/21/2020,Royal Gold & Silver Exchange,Gold,GECD,3.0,"$2,011.70","$6,035.10"
9/18/2020,Carolina Coin & Trading Co.,Gold,GECD,24.0,"$2,022.00","$48,528.00"
9/25/2020,Wickers Manufacturing Jewelers,Gold,GECD,2.0,"$1,929.00","$3,858.00"
10/9/2020,Rocklin Coin Shop,Gold,GECD,31.0,"$1,954.00","$60,574.00"
10/29/2020,Bedford Gold & Silver Exchange,Gold,GECD,2.0,"$1,940.00","$3,880.00"
11/9/2020,Dallas Valley Goldmine,Gold,GECD,9.0,"$1,956.00","$17,604.00"
11/9/2020,The Midas Touch,Gold,GECD,7.0,"$2,030.00","$14,210.00"
12/3/2020,Coinhuskers LLC,Gold,GECD,20.0,"$1,912.70","$38,254.00"
7/31/2020,Southwest Gold and Silver,Gold,GECD,3.0,"$2,058.00","$6,174.00"
7/31/2020,Fidelity Coin,Gold,GECD,20.0,"$2,050.50","$41,010.00"
8/11/2020,Money In Your Pocket,Gold,GECD,5.0,"$2,025.00","$10,125.00"
8/11/2020,J. David Jewelry,Gold,GECD,10.0,"$2,013.00","$20,130.00"
9/14/2020,"Nieffenegger Company, LLC",Gold,GECD,6.0,"$2,026.50","$12,159.00"
9/14/2020,TexasCoins.com,Gold,GECD,10.0,"$2,024.00","$20,240.00"
9/25/2020,Couch Jewelers of Bossier Inc,Gold,GECD,1.0,"$1,926.50","$1,926.50"
10/9/2020,Rudy's Gold & Silver,Gold,GECD,2.0,"$1,995.50","$3,991.00"
11/11/2020,"Jack Armstrong Jewelers, Inc",Gold,GECD,10.0,"$1,937.00","$19,370.00"
12/4/2020,Coinhuskers LLC,Gold,GECD,20.0,"$1,906.70","$38,134.00"
7/31/2020,Atlanta Silver & Antiques Ltd,Gold,GECD,1.0,"$2,050.00","$2,050.00"
8/11/2020,Houston Numismatic Exchange,Gold,GECD,400.0,"$1,985.00","$794,000.00"
8/28/2020,Hoover & Strong Inc.,Gold,GECD,21.0,"$2,033.00","$42,693.00"
10/2/2020,BGASC,Gold,GECD,70.0,"$1,958.20","$137,074.00"
10/23/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,15.0,"$1,973.80","$29,607.00"
11/9/2020,Williams Coin Stamp & Bullion,Gold,GECD,100.0,"$1,937.70","$193,770.00"
11/9/2020,West Michigan Jewelry Exchange Inc.,Gold,GECD,5.0,"$1,938.00","$9,690.00"
11/11/2020,Texican Rare Coin,Gold,GECD,10.0,"$1,938.00","$19,380.00"
11/25/2020,Rudy's Gold & Silver,Gold,GECD,5.0,"$1,881.00","$9,405.00"
11/30/2020,West Michigan Jewelry Exchange Inc.,Gold,GECD,15.0,"$1,861.00","$27,915.00"
12/22/2020,Precious Metals of AZ,Gold,GECD,40.0,"$1,953.50","$78,140.00"
8/12/2020,Hoover & Strong Inc.,Gold,GECD,10.0,"$2,010.00","$20,100.00"
8/18/2020,North Georgia Diamond,Gold,GECD,20.0,"$2,085.00","$41,700.00"
8/24/2020,Grand Gallery Auctions Inc.,Gold,GECD,5.0,"$2,005.00","$10,025.00"
8/31/2020,Reflections Diamond Jewelry LLC,Gold,GECD,1.0,"$2,038.00","$2,038.00"
10/2/2020,TexasCoins.com,Gold,GECD,5.0,"$1,972.00","$9,860.00"
10/5/2020,Northern Nevada Coin,Gold,GECD,30.0,"$1,973.00","$59,190.00"
10/5/2020,JR Bullion,Gold,GECD,3.0,"$1,984.00","$5,952.00"
11/9/2020,TexasCoins.com,Gold,GECD,10.0,"$1,943.75","$19,437.50"
11/16/2020,Precious Metals of AZ,Gold,GECD,76.0,"$1,964.00","$149,264.00"
11/20/2020,First People's Jewelers,Gold,GECD,3.0,"$1,949.00","$5,847.00"
12/18/2020,North Georgia Diamond,Gold,GECD,20.0,"$1,954.00","$39,080.00"
7/31/2020,Southwest Gold and Silver,Gold,GECD,2.0,"$2,060.00","$4,120.00"
8/13/2020,"Hero Bullion, LLC",Gold,GECD,2.0,"$2,021.70","$4,043.40"
8/19/2020,Paarasmani Inc.,Gold,GECD,10.0,"$2,060.00","$20,600.00"
8/31/2020,Dallas Gold & Silver Exchange,Gold,GECD,26.0,"$2,041.85","$53,088.10"
8/31/2020,J. David Jewelry,Gold,GECD,23.0,"$2,042.00","$46,966.00"
9/25/2020,TexasCoins.com,Gold,GECD,5.0,"$1,929.00","$9,645.00"
9/25/2020,A Coin Shop,Gold,GECD,5.0,"$1,926.50","$9,632.50"
10/12/2020,John Gulde,Gold,GECD,10.0,"$1,996.00","$19,960.00"
10/20/2020,Bitcoin & Bullion,Gold,GECD,5.0,"$1,983.50","$9,917.50"
11/12/2020,J. David Jewelry,Gold,GECD,6.0,"$1,951.00","$11,706.00"
11/17/2020,Dallas Valley Goldmine,Gold,GECD,10.0,"$1,960.80","$19,608.00"
12/22/2020,"Mid-South Coin Co., Inc.",Gold,GECD,50.0,"$1,931.00","$96,550.00"
7/28/2020,"Hero Bullion, LLC",Gold,GECD,8.0,"$2,041.00","$16,328.00"
8/3/2020,"Hero Bullion, LLC",Gold,GECD,4.0,"$2,065.00","$8,260.00"
8/3/2020,Dallas Valley Goldmine,Gold,GECD,4.0,"$2,047.50","$8,190.00"
9/22/2020,TexasCoins.com,Gold,GECD,10.0,"$1,977.00","$19,770.00"
11/3/2020,The Exchange Gold Store-Denton,Gold,GECD,6.0,"$1,984.00","$11,904.00"
11/30/2020,Wickers Manufacturing Jewelers,Gold,GECD,1.0,"$1,851.50","$1,851.50"
12/4/2020,Colorado Gold Mart (Diamonds and Jewelry Buyers Colorado),Gold,GECD,10.0,"$1,908.00","$19,080.00"
12/14/2020,Dallas Valley Goldmine,Gold,GECD,11.0,"$1,895.00","$20,845.00"
8/13/2020,Fidelity Coin,Gold,GECD,10.0,"$2,015.50","$20,155.00"
8/19/2020,North Georgia Diamond,Gold,GECD,3.0,"$2,037.35","$6,112.05"
9/1/2020,TexasCoins.com,Gold,GECD,10.0,"$2,039.00","$20,390.00"
9/8/2020,Texican Rare Coin,Gold,GECD,10.0,"$2,000.60","$20,006.00"
9/8/2020,In God We Trust Coins,Gold,GECD,1.0,"$1,997.00","$1,997.00"
9/9/2020,Houston Numismatic Exchange,Gold,GECD,100.0,"$1,996.50","$199,650.00"
9/22/2020,Houston Numismatic Exchange,Gold,GECD,100.0,"$1,968.50","$196,850.00"
10/13/2020,Gold Rush Mercantile & Trading,Gold,GECD,5.0,"$1,964.00","$9,820.00"
10/21/2020,Park Avenue Numismatics,Gold,GECD,20.0,"$1,993.00","$39,860.00"
10/27/2020,Southwest Gold and Silver,Gold,GECD,5.0,"$1,982.00","$9,910.00"
10/27/2020,J. David Jewelry,Gold,GECD,7.0,"$1,982.00","$13,874.00"
11/3/2020,Floyd's Gold,Gold,GECD,2.0,"$1,983.00","$3,966.00"
11/17/2020,Royal Gold & Silver Exchange,Gold,GECD,4.0,"$1,954.00","$7,816.00"
11/23/2020,ARA Gold LLC,Gold,GECD,9.0,"$1,908.00","$17,172.00"
12/4/2020,Rudy's Gold & Silver,Gold,GECD,1.0,"$1,912.00","$1,912.00"
12/7/2020,"Alexander's Jewelers, Inc.",Gold,GECD,26.0,"$1,914.60","$49,779.60"
12/14/2020,Coinhuskers LLC,Gold,GECD,20.0,"$1,895.70","$37,914.00"
12/18/2020,LDH Coins,Gold,GECD,2.0,"$1,953.50","$3,907.00"
12/18/2020,Bitcoin & Bullion,Gold,GECD,1.0,"$1,952.00","$1,952.00"
12/22/2020,The Corner Coin and Jewelry Inc,Gold,GECD,20.0,"$1,938.50","$38,770.00"
7/28/2020,Richard Benton,Gold,GECD,36.0,"$2,040.00","$73,440.00"
7/28/2020,"The Gold Market, Inc.",Gold,GECD,10.0,"$2,043.00","$20,430.00"
9/9/2020,Rudy's Gold & Silver,Gold,GECD,11.0,"$2,016.00","$22,176.00"
10/27/2020,Dallas Valley Goldmine,Gold,GECD,4.0,"$1,981.00","$7,924.00"
10/27/2020,Hoover & Strong Inc.,Gold,GECD,4.0,"$1,980.20","$7,920.80"
11/3/2020,Floyd's Gold,Gold,GECD,2.0,"$1,989.00","$3,978.00"
12/10/2020,G. Wake Wood,Gold,GECD,20.0,"$1,910.00","$38,200.00"
7/20/2020,North Georgia Diamond,Gold,GECD,10.0,"$1,886.50","$18,865.00"
8/6/2020,Holsworth Coins & Collectibles,Gold,GECD,22.0,"$2,149.00","$47,278.00"
8/7/2020,North Georgia Diamond,Gold,GECD,10.0,"$2,114.30","$21,143.00"
8/20/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,100.0,"$2,010.00","$201,000.00"
8/26/2020,Carolina Coin & Trading Co.,Gold,GECD,15.0,"$2,012.00","$30,180.00"
9/1/2020,North Georgia Diamond,Gold,GECD,5.0,"$2,039.50","$10,197.50"
9/9/2020,Rudy's Gold & Silver,Gold,GECD,5.0,"$2,017.70","$10,088.50"
9/16/2020,The Midas Touch,Gold,GECD,20.0,"$2,035.00","$40,700.00"
10/21/2020,Dallas Valley Goldmine,Gold,GECD,3.0,"$1,992.00","$5,976.00"
10/21/2020,Dallas Valley Goldmine,Gold,GECD,4.0,"$1,990.30","$7,961.20"
10/27/2020,Main Street Metals LLC,Gold,GECD,4.0,"$1,980.00","$7,920.00"
11/13/2020,Rudy's Gold & Silver,Gold,GECD,2.0,"$1,964.00","$3,928.00"
11/13/2020,Lone Star Coins,Gold,GECD,30.0,"$1,964.10","$58,923.00"
12/3/2020,Precious Metals of AZ,Gold,GECD,51.0,"$1,914.00","$97,614.00"
12/10/2020,Jandron's Fine Jewelry Inc.,Gold,GECD,2.0,"$1,910.00","$3,820.00"
12/15/2020,Hoover & Strong Inc.,Gold,GECD,3.0,"$1,920.50","$5,761.50"
7/20/2020,Rudy's Gold & Silver,Gold,GECD,25.0,"$1,884.00","$47,100.00"
7/21/2020,Pancis Gems,Gold,GECD,5.0,"$1,906.00","$9,530.00"
8/6/2020,"Hero Bullion, LLC",Gold,GECD,1.0,"$2,105.85","$2,105.85"
8/10/2020,"Hero Bullion, LLC",Gold,GECD,1.0,"$2,107.50","$2,107.50"
8/14/2020,North Georgia Diamond,Gold,GECD,22.0,"$2,020.10","$44,442.20"
9/16/2020,Houston Numismatic Exchange,Gold,GECD,200.0,"$2,026.00","$405,200.00"
9/17/2020,The Midas Touch,Gold,GECD,10.0,"$2,011.00","$20,110.00"
9/23/2020,Grand Gallery Auctions Inc.,Gold,GECD,10.0,"$1,931.00","$19,310.00"
9/23/2020,North Georgia Diamond,Gold,GECD,1.0,"$1,931.00","$1,931.00"
10/6/2020,"Cowtown Gold & Silver, LLC",Gold,GECD,2.0,"$1,965.00","$3,930.00"
10/6/2020,Dallas Valley Goldmine,Gold,GECD,5.0,"$1,957.00","$9,785.00"
10/13/2020,Texican Rare Coin,Gold,GECD,10.0,"$1,965.00","$19,650.00"
10/22/2020,Houston Numismatic Exchange,Gold,GECD,60.0,"$1,966.40","$117,984.00"
10/22/2020,North Georgia Diamond,Gold,GECD,6.0,"$1,969.50","$11,817.00"
11/4/2020,J. David Jewelry,Gold,GECD,12.0,"$1,980.00","$23,760.00"
11/13/2020,Hoover & Strong Inc.,Gold,GECD,3.0,"$1,968.00","$5,904.00"
11/24/2020,"Cowtown Gold & Silver, LLC",Gold,GECD,1.0,"$1,911.50","$1,911.50"
1/2/2020,Oral Designs Dental Lab,Gold,GECD,1.0,"$1,564.70","$1,564.70"
1/2/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,50.0,"$1,527.97","$76,398.50"
1/14/2020,"The Gold Market, Inc.",Gold,GECD,16.0,"$1,580.00","$25,280.00"
1/14/2020,Houston Numismatic Exchange,Gold,GECD,100.0,"$1,577.50","$157,750.00"
1/14/2020,Mitchell's Jewelry (OK),Gold,GECD,5.0,"$1,581.00","$7,905.00"
1/14/2020,K.M.A. Sunbelt Trading Corp.,Gold,GECD,100.0,"$1,577.00","$157,700.00"
3/12/2020,Bedford Gold & Silver Exchange,Gold,GECD,5.0,"$1,604.00","$8,020.00"
3/16/2020,Pelz Jewelers Inc,Gold,GECD,8.0,"$1,590.00","$12,720.00"
3/16/2020,Rudy's Gold & Silver,Gold,GECD,1.0,"$1,585.00","$1,585.00"
3/16/2020,Coinhuskers LLC,Gold,GECD,20.0,"$1,579.00","$31,580.00"
3/16/2020,Coinhuskers LLC,Gold,GECD,60.0,"$1,579.00","$94,740.00"
3/19/2020,"Mid-South Coin Co., Inc.",Gold,GECD,60.0,"$1,576.00","$94,560.00"
5/1/2020,Nashville Gold & Coin Buyers,Gold,GECD,6.0,"$1,802.00","$10,812.00"
5/1/2020,"Nieffenegger Company, LLC",Gold,GECD,9.0,"$1,798.00","$16,182.00"
5/6/2020,Texican Rare Coin,Gold,GECD,1.0,"$1,794.00","$1,794.00"
5/13/2020,Coinhuskers LLC,Gold,GECD,10.0,"$1,806.00","$18,060.00"
5/28/2020,Dallas Gold & Silver Exchange,Gold,GECD,175.0,"$1,790.00","$313,250.00"
5/28/2020,Expressions Gold Exchange,Gold,GECD,20.0,"$1,796.00","$35,920.00"
6/4/2020,"The Gold Market, Inc.",Gold,GECD,2.0,"$1,797.00","$3,594.00"
6/4/2020,Williams Coin Stamp & Bullion,Gold,GECD,1.0,"$1,787.00","$1,787.00"
6/5/2020,Dallas Gold & Silver Exchange,Gold,GECD,10.0,"$1,750.00","$17,500.00"
6/22/2020,Royal Gold & Silver Exchange,Gold,GECD,1.0,"$1,822.50","$1,822.50"
6/22/2020,Braxton Enterprises Inc,Gold,GECD,5.0,"$1,825.00","$9,125.00"
6/22/2020,TexasCoins.com,Gold,GECD,15.0,"$1,817.00","$27,255.00"
6/26/2020,Dallas Gold & Silver Exchange,Gold,GECD,12.0,"$1,823.00","$21,876.00"
1/2/2020,Rudy's Gold & Silver,Gold,GECD,10.0,"$1,563.80","$15,638.00"
1/15/2020,BGASC,Gold,GECD,40.0,"$1,581.00","$63,240.00"
1/23/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,60.0,"$1,561.10","$93,666.00"
2/3/2020,Scotsman Coin and Jewelry,Gold,GECD,60.0,"$1,599.50","$95,970.00"
2/14/2020,"The Gold Market, Inc.",Gold,GECD,1.0,"$1,617.40","$1,617.40"
3/16/2020,Louisiana Gold & Coins,Gold,GECD,12.0,"$1,565.00","$18,780.00"
5/18/2020,J. David Jewelry,Gold,GECD,7.0,"$1,823.00","$12,761.00"
6/16/2020,Carolina Coin & Trading Co.,Gold,GECD,18.0,"$1,793.10","$32,275.80"
7/13/2020,Fidelity Coin,Gold,GECD,10.0,"$1,876.00","$18,760.00"
7/13/2020,AG Financial LLC,Gold,GECD,2.0,"$1,865.00","$3,730.00"
1/3/2020,TexasCoins.com,Gold,GECD,10.0,"$1,584.50","$15,845.00"
1/3/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,16.0,"$1,547.92","$24,766.72"
1/15/2020,Mitchell's Jewelry (OK),Gold,GECD,5.0,"$1,591.00","$7,955.00"
2/3/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,25.0,"$1,577.28","$39,432.00"
2/3/2020,Harry's Coins & Jewelry,Gold,GECD,2.0,"$1,610.50","$3,221.00"
2/26/2020,Select Lines Jewelry,Gold,GECD,15.0,"$1,673.00","$25,095.00"
3/9/2020,Iridium Jewelers,Gold,GECD,10.0,"$1,705.00","$17,050.00"
3/9/2020,MTB,Gold,GECD,30.0,"$1,594.50","$47,835.00"
3/12/2020,Masterson Trading Company,Gold,GECD,4.0,"$1,636.00","$6,544.00"
3/16/2020,Great Falls Coin and More,Gold,GECD,140.0,"$1,567.00","$219,380.00"
3/16/2020,JG Kronenberger Fine Jewelry,Gold,GECD,100.0,"$1,578.00","$157,800.00"
3/16/2020,Texican Wholesale,Gold,GECD,35.0,"$1,587.00","$55,545.00"
5/22/2020,"Hyatt Coin & Gun Shop, Inc.",Gold,GECD,30.0,"$1,809.80","$54,294.00"
6/17/2020,North Georgia Diamond,Gold,GECD,20.0,"$1,790.50","$35,810.00"
7/14/2020,Gold Rush Jewelers (MI),Gold,GECD,10.0,"$1,875.00","$18,750.00"
1/3/2020,Buy Gold and Silver Safely,Gold,GECD,10.0,"$1,581.90","$15,819.00"
1/6/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,100.0,"$1,610.00","$161,000.00"
2/3/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,13.0,"$1,575.91","$20,486.83"
2/27/2020,MTB,Gold,GECD,55.0,"$1,667.70","$91,723.50"
3/4/2020,Niwot Jewelry & Gifts,Gold,GECD,1.0,"$1,673.50","$1,673.50"
3/16/2020,Katy Coin LLC,Gold,GECD,6.0,"$1,590.00","$9,540.00"
4/24/2020,Louisiana Gold & Coins,Gold,GECD,5.0,"$1,841.00","$9,205.00"
4/27/2020,Urban Gold Miners AU,Gold,GECD,28.0,"$1,815.00","$50,820.00"
4/28/2020,Texican Wholesale,Gold,GECD,8.0,"$1,818.00","$14,544.00"
6/18/2020,Royal Gold & Silver Exchange,Gold,GECD,26.0,"$1,784.00","$46,384.00"
7/13/2020,JG Kronenberger Fine Jewelry,Gold,GECD,22.0,"$1,866.50","$41,063.00"
6/29/2020,Coinhuskers LLC,Gold,GECD,20.0,"$1,826.80","$36,536.00"
6/29/2020,Coinhuskers LLC,Gold,GECD,40.0,"$1,826.80","$73,072.00"
6/30/2020,TexasCoins.com,Gold,GECD,15.0,"$1,845.00","$27,675.00"
6/30/2020,Dinger's Gold & Silver,Gold,GECD,1.0,"$1,842.00","$1,842.00"
1/6/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,5.0,"$1,563.75","$7,818.75"
1/17/2020,Southwest Coin and Stamp LLC,Gold,GECD,20.0,"$1,588.50","$31,770.00"
2/18/2020,Urban Gold Miners AU,Gold,GECD,10.0,"$1,630.00","$16,300.00"
2/21/2020,Central Refining,Gold,GECD,2.0,"$1,627.53","$3,255.06"
4/30/2020,Houston Numismatic Exchange,Gold,GECD,150.0,"$1,775.00","$266,250.00"
6/24/2020,"Hyatt Coin & Gun Shop, Inc.",Gold,GECD,20.0,"$1,825.00","$36,500.00"
7/1/2020,AG Financial LLC,Gold,GECD,8.0,"$1,830.00","$14,640.00"
1/17/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,30.0,"$1,559.34","$46,780.20"
1/27/2020,North Georgia Diamond,Gold,GECD,8.0,"$1,616.00","$12,928.00"
4/13/2020,Coinhuskers LLC,Gold,GECD,3.0,"$1,845.00","$5,535.00"
2/18/2020,MTB,Gold,GECD,20.0,"$1,622.00","$32,440.00"
2/18/2020,MTB,Gold,GECD,35.0,"$1,620.90","$56,731.50"
2/27/2020,North Georgia Diamond,Gold,GECD,16.0,"$1,668.75","$26,700.00"
2/27/2020,Paarasmani Inc.,Gold,GECD,5.0,"$1,665.55","$8,327.75"
3/12/2020,Rudy's Gold & Silver,Gold,GECD,5.0,"$1,622.00","$8,110.00"
3/12/2020,Houston Numismatic Exchange,Gold,GECD,200.0,"$1,609.50","$321,900.00"
5/5/2020,Dallas Gold & Silver Exchange,Gold,GECD,26.0,"$1,800.00","$46,800.00"
5/6/2020,Dallas Gold & Silver Exchange,Gold,GECD,5.0,"$1,776.00","$8,880.00"
5/7/2020,Central Refining,Gold,GECD,1.0,"$1,820.00","$1,820.00"
5/11/2020,Milano Fine Jewelry Inc.,Gold,GECD,6.0,"$1,788.00","$10,728.00"
5/12/2020,Dallas Gold & Silver Exchange,Gold,GECD,15.0,"$1,780.00","$26,700.00"
6/25/2020,Dinger's Gold & Silver,Gold,GECD,8.0,"$1,819.00","$14,552.00"
6/25/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,100.0,"$1,760.79","$176,079.00"
7/2/2020,Southwest Gold and Silver,Gold,GECD,4.0,"$1,838.00","$7,352.00"
7/7/2020,Southland Coin & Collectibles,Gold,GECD,80.0,"$1,848.00","$147,840.00"
1/7/2020,Money Metals Exchange LLC,Gold,GECD,80.0,"$1,602.90","$128,232.00"
1/7/2020,Fidelity Coin,Gold,GECD,12.0,"$1,607.00","$19,284.00"
1/7/2020,"Cowtown Gold & Silver, LLC",Gold,GECD,6.0,"$1,607.50","$9,645.00"
1/17/2020,BGASC,Gold,GECD,40.0,"$1,587.30","$63,492.00"
1/27/2020,MTB,Gold,GECD,50.0,"$1,603.10","$80,155.00"
1/27/2020,Ramaar Irrevocable Trust,Gold,GECD,2.0,"$1,615.00","$3,230.00"
2/4/2020,Ramaar Irrevocable Trust,Gold,GECD,24.0,"$1,582.00","$37,968.00"
3/27/2020,TSM Coins,Gold,GECD,25.0,"$1,736.00","$43,400.00"
4/15/2020,D&J Coins,Gold,GECD,25.0,"$1,829.00","$45,725.00"
4/16/2020,D&J Coins,Gold,GECD,9.0,"$1,829.00","$16,461.00"
2/19/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,100.0,"$1,637.00","$163,700.00"
3/5/2020,TSM Coins,Gold,GECD,50.0,"$1,701.00","$85,050.00"
5/12/2020,BGASC,Gold,GECD,20.0,"$1,782.00","$35,640.00"
5/12/2020,Anthracite Holdings LLC- Series A,Gold,GECD,100.0,"$1,795.50","$179,550.00"
5/12/2020,Dallas Valley Goldmine,Gold,GECD,2.0,"$1,793.00","$3,586.00"
5/12/2020,Dallas Gold & Silver Exchange,Gold,GECD,20.0,"$1,790.00","$35,800.00"
5/13/2020,Rudy's Gold & Silver,Gold,GECD,5.0,"$1,800.00","$9,000.00"
7/2/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,10.0,"$1,837.50","$18,375.00"
7/9/2020,Harry's Coins & Jewelry,Gold,GECD,15.0,"$1,867.00","$28,005.00"
1/20/2020,Central Refining,Gold,GECD,10.0,"$1,596.00","$15,960.00"
1/28/2020,Loveland Gold & Silver,Gold,GECD,13.0,"$1,600.00","$20,800.00"
4/16/2020,Money Metals Exchange LLC,Gold,GECD,100.0,"$1,829.00","$182,900.00"
4/17/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,100.0,"$1,834.00","$183,400.00"
2/11/2020,Dillon Gage Inc. of Dallas,Gold,GECD,50.0,"$1,586.80","$79,340.00"
2/19/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,1.0,"$1,608.25","$1,608.25"
3/12/2020,Rudy's Gold & Silver,Gold,GECD,15.0,"$1,607.50","$24,112.50"
3/17/2020,"Young's Jewelry, Inc. (TX)",Gold,GECD,12.0,"$1,603.00","$19,236.00"
5/26/2020,Southland Coin & Collectibles,Gold,GECD,100.0,"$1,778.00","$177,800.00"
5/27/2020,Phil's Coins & Stamps,Gold,GECD,3.0,"$1,781.00","$5,343.00"
5/27/2020,Castle Pines Jewelers,Gold,GECD,3.0,"$1,790.00","$5,370.00"
6/3/2020,JR Bullion,Gold,GECD,55.0,"$1,774.50","$97,597.50"
6/11/2020,"The Gold Market, Inc.",Gold,GECD,1.0,"$1,803.00","$1,803.00"
6/12/2020,J. David Jewelry,Gold,GECD,17.0,"$1,810.00","$30,770.00"
7/6/2020,Williams Coin Stamp & Bullion,Gold,GECD,45.0,"$1,840.50","$82,822.50"
7/6/2020,Southern P. M. Exchange,Gold,GECD,8.0,"$1,846.00","$14,768.00"
7/7/2020,BGASC,Gold,GECD,40.0,"$1,851.50","$74,060.00"
7/7/2020,Dinger's Gold & Silver,Gold,GECD,15.0,"$1,859.00","$27,885.00"
7/7/2020,Dinger's Gold & Silver,Gold,GECD,5.0,"$1,859.00","$9,295.00"
1/8/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,29.0,"$1,560.10","$45,242.90"
3/31/2020,Braxton Enterprises Inc,Gold,GECD,10.0,"$1,745.00","$17,450.00"
4/21/2020,Royal Gold & Silver Exchange,Gold,GECD,5.0,"$1,803.00","$9,015.00"
4/21/2020,Dixon Jewelers,Gold,GECD,2.0,"$1,817.00","$3,634.00"
3/6/2020,Central Refining,Gold,GECD,13.0,"$1,693.00","$22,009.00"
3/13/2020,North Georgia Diamond,Gold,GECD,24.0,"$1,603.00","$38,472.00"
3/18/2020,Jeffrey Goebel at Ramsey's LLC,Gold,GECD,5.0,"$1,564.00","$7,820.00"
3/18/2020,Rudy's Gold & Silver,Gold,GECD,3.0,"$1,581.00","$4,743.00"
6/15/2020,"Hero Bullion, LLC",Gold,GECD,2.0,"$1,768.30","$3,536.60"
1/9/2020,Buy Gold and Silver Safely,Gold,GECD,15.0,"$1,581.00","$23,715.00"
1/9/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,30.0,"$1,551.32","$46,539.60"
1/29/2020,Oral Designs Dental Lab,Gold,GECD,1.0,"$1,610.00","$1,610.00"
1/29/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,17.0,"$1,575.80","$26,788.60"
1/29/2020,"Cowtown Gold & Silver, LLC",Gold,GECD,4.0,"$1,611.50","$6,446.00"
3/13/2020,Rudy's Gold & Silver,Gold,GECD,1.0,"$1,571.50","$1,571.50"
7/9/2020,North Georgia Diamond,Gold,GECD,1.0,"$1,866.00","$1,866.00"
1/9/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,68.0,"$1,552.72","$105,584.96"
1/9/2020,"A-Mark Precious Metals, Inc.",Gold,GECD,183.0,"$1,550.97","$283,827.51"
1/21/2020,Bedford Gold & Silver Exchange,Gold,GECD,5.0,"$1,591.70","$7,958.50"
1/30/2020,TexasCoins.com,Gold,GECD,1.0,"$1,615.00","$1,615.00"
4/22/2020,Coinhuskers LLC,Gold,GECD,17.0,"$1,845.00","$31,365.00"
2/11/2020,Rudy's Gold & Silver,Gold,GECD,6.0,"$1,601.00","$9,606.00"
