Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
2/15/2023,Dillon Gage Inc. of Dallas,Gold,GCOL5PESO,92.0,$433.05,"$39,840.60"
7/6/2023,Dillon Gage Inc. of Dallas,Gold,GCOL5PESO,54.0,$450.00,"$24,300.00"
1/24/2023,Upstate Coins,Gold,GDEUHR2009,2.0,"$2,209.79","$4,419.58"
1/30/2023,"The Bronze Look, LLC",Gold,GDEUHR2009,1.0,"$2,250.00","$2,250.00"
8/9/2023,Braidy Jewelers Inc.,Gold,GDEVILS.10,5.0,$211.00,"$1,055.00"
8/22/2023,"Hero Bullion, LLC",Gold,GDEVILS.10,15.0,$201.00,"$3,015.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.10BD,3.0,$280.00,$840.00
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.10BD,3.0,$275.00,$825.00
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.10BD,1.0,$300.00,$300.00
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.10BD,4.0,$295.00,"$1,180.00"
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.10BD,1.0,$295.00,$295.00
1/16/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$221.27,$221.27
1/30/2023,McKee Coins Inc.,Gold,GE.10CD,10.0,$221.25,"$2,212.50"
1/30/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$222.07,$222.07
2/3/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$215.41,$215.41
2/7/2023,Money Metals Exchange LLC,Gold,GE.10CD,101.0,$211.65,"$21,376.65"
2/9/2023,Numismatic Treasures Ltd.,Gold,GE.10CD,8.0,$224.00,"$1,792.00"
2/9/2023,Gene Johnson,Gold,GE.10CD,10.0,$211.00,"$2,110.00"
2/14/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$214.00,$214.00
2/28/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$211.00,$211.00
2/28/2023,McKee Coins Inc.,Gold,GE.10CD,10.0,$210.00,"$2,100.00"
2/28/2023,Lee Minshull R.C. Inc.,Gold,GE.10CD,17.0,$260.00,"$4,420.00"
3/2/2023,Coin Junction,Gold,GE.10CD,5.0,$212.10,"$1,060.50"
3/8/2023,Money Metals Exchange LLC,Gold,GE.10CD,20.0,$203.45,"$4,069.00"
3/10/2023,A Coin Shop,Gold,GE.10CD,20.0,$209.10,"$4,182.00"
3/14/2023,Williams Coin Stamp & Bullion,Gold,GE.10CD,50.0,$213.50,"$10,675.00"
3/15/2023,Masterson Trading Company,Gold,GE.10CD,20.0,$214.80,"$4,296.00"
3/15/2023,Williams Coin Stamp & Bullion,Gold,GE.10CD,100.0,$216.00,"$21,600.00"
3/15/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$219.92,$219.92
3/21/2023,Royal Gold & Silver Exchange,Gold,GE.10CD,10.0,$227.00,"$2,270.00"
3/22/2023,Coin Junction,Gold,GE.10CD,10.0,$227.90,"$2,279.00"
3/29/2023,Hoover & Strong Inc.,Gold,GE.10CD,10.0,$231.00,"$2,310.00"
4/3/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$235.75,$235.75
4/4/2023,Bedford Gold & Silver Exchange,Gold,GE.10CD,10.0,$240.00,"$2,400.00"
4/6/2023,Alamo City Gold & Silver Exchange,Gold,GE.10CD,10.0,$239.00,"$2,390.00"
4/11/2023,Coin Junction,Gold,GE.10CD,6.0,$243.58,"$1,461.48"
4/12/2023,Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry,Gold,GE.10CD,10.0,$244.50,"$2,445.00"
4/21/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$240.96,$240.96
4/25/2023,Coin Junction,Gold,GE.10CD,7.0,$242.20,"$1,695.40"
5/12/2023,Loveland Gold & Silver,Gold,GE.10CD,8.0,$244.80,"$1,958.40"
5/17/2023,Mallory's Creations,Gold,GE.10CD,1.0,$241.00,$241.00
5/19/2023,Coin Junction,Gold,GE.10CD,5.0,$238.59,"$1,192.95"
6/1/2023,Coin Junction,Gold,GE.10CD,4.0,$242.35,$969.40
6/5/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$240.39,$240.39
6/14/2023,"River City Pawn and Gun, LLC",Gold,GE.10CD,1.0,$239.11,$239.11
6/22/2023,Direct Silver Factory,Gold,GE.10CD,4.0,$222.00,$888.00
6/23/2023,Coin Junction,Gold,GE.10CD,3.0,$222.83,$668.49
6/23/2023,Big D Coin & Jewelry,Gold,GE.10CD,5.0,$222.00,"$1,110.00"
6/29/2023,American Gem Corporation,Gold,GE.10CD,50.0,$218.00,"$10,900.00"
7/27/2023,Coin Junction,Gold,GE.10CD,4.0,$223.52,$894.08
8/1/2023,Alamo Coins,Gold,GE.10CD,42.0,$217.70,"$9,143.40"
8/4/2023,Tulsa Gold and Silver,Gold,GE.10CD,150.0,$215.45,"$32,317.50"
8/10/2023,Coin Junction,Gold,GE.10CD,4.0,$214.39,$857.56
8/17/2023,McKee Coins Inc.,Gold,GE.10CD,10.0,$212.00,"$2,120.00"
8/17/2023,Coin Junction,Gold,GE.10CD,4.0,$211.88,$847.52
8/23/2023,Gold Bling Jewelry,Gold,GE.10CD,12.0,$215.00,"$2,580.00"
8/24/2023,Haggai Gold and Silver,Gold,GE.10CD,1.0,$215.24,$215.24
8/24/2023,McKee Coins Inc.,Gold,GE.10CD,10.0,$214.75,"$2,147.50"
8/29/2023,JC Jewelers,Gold,GE.10CD,2.0,$217.00,$434.00
9/7/2023,Williams Coin Stamp & Bullion,Gold,GE.10CD,5.0,$211.50,"$1,057.50"
6/26/2023,"River City Pawn and Gun, LLC",Gold,GE.10CY,1.0,$225.20,$225.20
6/28/2023,McKee Coins Inc.,Gold,GE.10CY,10.0,$220.00,"$2,200.00"
7/11/2023,Hoover & Strong Inc.,Gold,GE.10CY,20.0,$222.00,"$4,440.00"
7/12/2023,"River City Pawn and Gun, LLC",Gold,GE.10CY,1.0,$225.15,$225.15
7/18/2023,"River City Pawn and Gun, LLC",Gold,GE.10CY,1.0,$227.96,$227.96
8/12/2023,"River City Pawn and Gun, LLC",Gold,GE.10CY,1.0,$220.00,$220.00
8/22/2023,Hoover & Strong Inc.,Gold,GE.10CY,20.0,$215.00,"$4,300.00"
9/6/2023,Blue Ridge Coin Shop,Gold,GE.10CY,8.0,$215.67,"$1,725.36"
9/7/2023,Williams Coin Stamp & Bullion,Gold,GE.10CY,45.0,$211.50,"$9,517.50"
9/8/2023,Coin Junction,Gold,GE.10CY,3.0,$216.36,$649.08
9/14/2023,Richard McPheeters,Gold,GE.10CY,50.0,$211.60,"$10,580.00"
9/15/2023,Coin Junction,Gold,GE.10CY,3.0,$213.02,$639.06
9/20/2023,Rarity Ventures,Gold,GE.10CY,10.0,$213.85,"$2,138.50"
2/14/2023,Lee Minshull R.C. Inc.,Gold,GE.25BD,2.0,"$1,300.00","$2,600.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,2.0,"$1,500.00","$3,000.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,"$1,750.00","$1,750.00"
7/14/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,6.0,"$1,400.00","$8,400.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,9.0,$600.00,"$5,400.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,$500.00,$500.00
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,$600.00,$600.00
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,2.0,"$1,400.00","$2,800.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,"$1,250.00","$1,250.00"
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,$575.00,$575.00
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,$625.00,$625.00
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,$600.00,$600.00
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,"$1,325.00","$1,325.00"
8/23/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.25BD,1.0,"$1,135.00","$1,135.00"
1/6/2023,David Kay Jewelers LLC,Gold,GE.25CD,3.0,$511.00,"$1,533.00"
1/17/2023,Numismatic Treasures Ltd.,Gold,GE.25CD,1.0,$530.00,$530.00
1/25/2023,Hoover & Strong Inc.,Gold,GE.25CD,8.0,$531.50,"$4,252.00"
1/30/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$526.33,$526.33
1/30/2023,McKee Coins Inc.,Gold,GE.25CD,5.0,$526.00,"$2,630.00"
2/2/2023,Numismatic Treasures Ltd.,Gold,GE.25CD,1.0,$514.00,$514.00
2/9/2023,Numismatic Treasures Ltd.,Gold,GE.25CD,2.0,$532.00,"$1,064.00"
2/14/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$506.00,$506.00
3/2/2023,JC Jewelers,Gold,GE.25CD,10.0,$502.00,"$5,020.00"
3/2/2023,Coin Junction,Gold,GE.25CD,2.0,$502.80,"$1,005.60"
3/8/2023,Money Metals Exchange LLC,Gold,GE.25CD,36.0,$490.50,"$17,658.00"
3/15/2023,Hoover & Strong Inc.,Gold,GE.25CD,12.0,$524.50,"$6,294.00"
3/17/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$540.37,$540.37
3/22/2023,Coin Junction,Gold,GE.25CD,4.0,$530.78,"$2,123.12"
3/22/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$533.83,$533.83
3/23/2023,Braidy Jewelers Inc.,Gold,GE.25CD,2.0,$544.00,"$1,088.00"
3/24/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,4.0,$540.79,"$2,163.16"
3/27/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$541.82,$541.82
3/27/2023,"Precious Metals Refinery, LLC",Gold,GE.25CD,40.0,$537.00,"$21,480.00"
3/30/2023,Royal Gold & Silver Exchange,Gold,GE.25CD,4.0,$547.50,"$2,190.00"
4/4/2023,Bedford Gold & Silver Exchange,Gold,GE.25CD,7.0,$559.00,"$3,913.00"
4/4/2023,Arlington Coin,Gold,GE.25CD,4.0,$555.40,"$2,221.60"
4/4/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$559.49,$559.49
4/6/2023,Alamo City Gold & Silver Exchange,Gold,GE.25CD,2.0,$572.00,"$1,144.00"
4/10/2023,Money Metals Exchange LLC,Gold,GE.25CD,230.0,$567.38,"$130,497.40"
4/11/2023,Coin Junction,Gold,GE.25CD,4.0,$575.20,"$2,300.80"
4/18/2023,Arlington Coin,Gold,GE.25CD,4.0,$575.50,"$2,302.00"
4/21/2023,Shirin Diamond Center,Gold,GE.25CD,2.0,$570.00,"$1,140.00"
4/24/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$570.40,$570.40
5/10/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$586.59,$586.59
5/11/2023,"River City Pawn and Gun, LLC",Gold,GE.25CD,1.0,$580.00,$580.00
5/17/2023,Mallory's Creations,Gold,GE.25CD,1.0,$572.00,$572.00
5/19/2023,Precious Metals of AZ,Gold,GE.25CD,26.0,$570.91,"$14,843.66"
5/23/2023,"The Celtic Viking, LLC",Gold,GE.25CD,1.0,$570.00,$570.00
7/3/2023,Coin Junction,Gold,GE.25CD,2.0,$527.46,"$1,054.92"
7/11/2023,"Precious Metals Refinery, LLC",Gold,GE.25CD,8.0,$528.50,"$4,228.00"
7/14/2023,Coin Junction,Gold,GE.25CD,2.0,$536.10,"$1,072.20"
8/1/2023,Lake County Gold & Collectibles Dba Ohio Gold & Coin,Gold,GE.25CD,4.0,$532.00,"$2,128.00"
8/2/2023,Blue Ridge Coin Shop,Gold,GE.25CD,10.0,$529.81,"$5,298.10"
8/3/2023,Bedford Gold & Silver Exchange,Gold,GE.25CD,1.0,$529.00,$529.00
8/16/2023,Hoover & Strong Inc.,Gold,GE.25CD,10.0,$518.20,"$5,182.00"
8/29/2023,Bayside Metal Exchange,Gold,GE.25CD,160.0,$531.33,"$85,012.80"
8/29/2023,JC Jewelers,Gold,GE.25CD,2.0,$535.00,"$1,070.00"
8/30/2023,"Hero Bullion, LLC",Gold,GE.25CD,20.0,$537.30,"$10,746.00"
9/8/2023,Coin Junction,Gold,GE.25CD,1.0,$531.28,$531.28
4/10/2023,"River City Pawn and Gun, LLC",Gold,GE.25CY,1.0,$571.68,$571.68
4/12/2023,"Carnegie Jewelry, Inc.",Gold,GE.25CY,2.0,$578.00,"$1,156.00"
4/25/2023,Industrial Technology,Gold,GE.25CY,1.0,$568.85,$568.85
4/25/2023,Coin Junction,Gold,GE.25CY,3.0,$574.43,"$1,723.29"
5/1/2023,"River City Pawn and Gun, LLC",Gold,GE.25CY,1.0,$572.44,$572.44
5/2/2023,Bob Cooper Clearance House Inc. DBA Traders Pawn Shop,Gold,GE.25CY,4.0,$582.00,"$2,328.00"
5/3/2023,Williams Coin Stamp & Bullion,Gold,GE.25CY,1.0,$585.00,$585.00
5/12/2023,"River City Pawn and Gun, LLC",Gold,GE.25CY,1.0,$580.00,$580.00
5/25/2023,"River City Pawn and Gun, LLC",Gold,GE.25CY,1.0,$561.20,$561.20
6/6/2023,Arlington Coin,Gold,GE.25CY,4.0,$555.00,"$2,220.00"
6/22/2023,Blue Ridge Coin Shop,Gold,GE.25CY,21.0,$531.99,"$11,171.79"
7/18/2023,"River City Pawn and Gun, LLC",Gold,GE.25CY,1.0,$543.33,$543.33
7/26/2023,AG Financial LLC,Gold,GE.25CY,12.0,$541.50,"$6,498.00"
8/10/2023,Coin Junction,Gold,GE.25CY,1.0,$525.20,$525.20
8/14/2023,"River City Pawn and Gun, LLC",Gold,GE.25CY,1.0,$525.00,$525.00
8/15/2023,Blue Ridge Coin Shop,Gold,GE.25CY,50.0,$523.93,"$26,196.50"
8/29/2023,Blue Ridge Coin Shop,Gold,GE.25CY,50.0,$534.68,"$26,734.00"
9/19/2023,Blue Ridge Coin Shop,Gold,GE.25CY,50.0,$525.77,"$26,288.50"
1/4/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,11.0,"$1,800.00","$19,800.00"
1/24/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,1.0,"$3,200.00","$3,200.00"
1/24/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,1.0,"$2,480.00","$2,480.00"
1/24/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,1.0,"$2,500.00","$2,500.00"
1/24/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,4.0,"$1,775.00","$7,100.00"
2/14/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,2.0,"$1,800.00","$3,600.00"
4/27/2023,Lee Minshull R.C. Inc.,Gold,GE.50BD,2.0,"$3,400.00","$6,800.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,900.00","$1,900.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$2,950.00","$2,950.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$3,250.00","$3,250.00"
5/9/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$4,000.00","$4,000.00"
7/10/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$4,000.00","$4,000.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,2.0,"$1,150.00","$2,300.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,750.00","$1,750.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$2,600.00","$2,600.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$2,250.00","$2,250.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,900.00","$1,900.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,800.00","$1,800.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,2.0,"$1,150.00","$2,300.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,2.0,"$1,025.00","$2,050.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,850.00","$1,850.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,150.00","$1,150.00"
7/21/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50BD,1.0,"$1,175.00","$1,175.00"
1/9/2023,TSM Coins,Gold,GE.50CD,2.0,"$1,022.00","$2,044.00"
1/16/2023,"River City Pawn and Gun, LLC",Gold,GE.50CD,1.0,"$1,020.13","$1,020.13"
1/24/2023,Mitchell's Jewelry (OK),Gold,GE.50CD,1.0,"$1,033.00","$1,033.00"
1/25/2023,Hoover & Strong Inc.,Gold,GE.50CD,6.0,"$1,034.00","$6,204.00"
2/10/2023,"River City Pawn and Gun, LLC",Gold,GE.50CD,1.0,$991.23,$991.23
2/14/2023,Christensen Jewelry,Gold,GE.50CD,1.0,$985.00,$985.00
2/14/2023,Royal Gold & Silver Exchange,Gold,GE.50CD,2.0,$988.00,"$1,976.00"
2/16/2023,Precious Commodities,Gold,GE.50CD,2.0,$981.50,"$1,963.00"
3/2/2023,Square Deal Collectibles,Gold,GE.50CD,2.0,$979.00,"$1,958.00"
3/20/2023,Arlington Coin,Gold,GE.50CD,2.0,"$1,047.00","$2,094.00"
3/22/2023,Coin Junction,Gold,GE.50CD,2.0,"$1,034.79","$2,069.58"
3/24/2023,J.T. International Diamond Co.,Gold,GE.50CD,1.0,"$1,050.00","$1,050.00"
3/29/2023,Hoover & Strong Inc.,Gold,GE.50CD,10.0,"$1,056.50","$10,565.00"
4/3/2023,Gold & Silver Exchange (MI),Gold,GE.50CD,2.0,"$1,070.00","$2,140.00"
4/4/2023,Bedford Gold & Silver Exchange,Gold,GE.50CD,2.0,"$1,085.00","$2,170.00"
4/10/2023,Bishop's Custom Design,Gold,GE.50CD,1.0,"$1,100.00","$1,100.00"
4/27/2023,Hoover & Strong Inc.,Gold,GE.50CD,10.0,"$1,097.25","$10,972.50"
4/27/2023,Bishop's Custom Design,Gold,GE.50CD,1.0,"$1,099.00","$1,099.00"
5/11/2023,"River City Pawn and Gun, LLC",Gold,GE.50CD,1.0,"$1,113.00","$1,113.00"
6/5/2023,JC Jewelers,Gold,GE.50CD,1.0,"$1,079.00","$1,079.00"
7/3/2023,Coin Junction,Gold,GE.50CD,1.0,"$1,040.54","$1,040.54"
7/10/2023,"River City Pawn and Gun, LLC",Gold,GE.50CD,1.0,"$1,045.00","$1,045.00"
7/12/2023,360 Coin Group DBA South Austin Coin Exchange,Gold,GE.50CD,1.0,"$1,150.00","$1,150.00"
7/28/2023,JC Jewelers,Gold,GE.50CD,1.0,"$1,064.00","$1,064.00"
8/7/2023,"River City Pawn and Gun, LLC",Gold,GE.50CD,1.0,"$1,787.00","$1,787.00"
8/29/2023,JC Jewelers,Gold,GE.50CD,1.0,"$1,051.30","$1,051.30"
9/8/2023,Coin Junction,Gold,GE.50CD,1.0,"$1,043.34","$1,043.34"
9/8/2023,"Seraphina Fine Jewelry, Inc.",Gold,GE.50CD,10.0,"$1,047.01","$10,470.10"
9/15/2023,Coin Junction,Gold,GE.50CD,1.0,"$1,027.58","$1,027.58"
3/1/2023,Michael & Alexandria DBA 6th Avenue Jewelers,Gold,GE.50CY,100.0,$978.20,"$97,820.00"
6/6/2023,Arlington Coin,Gold,GE.50CY,2.0,"$1,080.00","$2,160.00"
6/14/2023,"River City Pawn and Gun, LLC",Gold,GE.50CY,1.0,"$1,077.09","$1,077.09"
6/16/2023,Dallas Valley Goldmine,Gold,GE.50CY,14.0,"$1,066.00","$14,924.00"
8/10/2023,Coin Junction,Gold,GE.50CY,1.0,"$1,038.44","$1,038.44"
8/18/2023,Louisiana Gold & Coins,Gold,GE.50CY,40.0,"$1,025.00","$41,000.00"
8/22/2023,Phil Doudar,Gold,GE1.85MS70,3.0,"$3,860.00","$11,580.00"
1/3/2023,National Gold Exchange (PA),Gold,GE22,10.0,"$1,877.00","$18,770.00"
1/26/2023,"Discount Trading Group, LLC",Gold,GE22,20.0,"$1,995.00","$39,900.00"
2/14/2023,Royal Gold & Silver Exchange,Gold,GE22,1.0,"$1,919.00","$1,919.00"
2/15/2023,Coin Junction,Gold,GE22,1.0,"$1,898.00","$1,898.00"
2/23/2023,Mountain Time Inc.,Gold,GE22,14.0,"$1,884.80","$26,387.20"
1/20/2023,Gold Rush Mercantile & Trading,Gold,GE23,15.0,"$2,001.40","$30,021.00"
2/8/2023,Mountain Time Inc.,Gold,GE23,20.0,"$1,943.00","$38,860.00"
2/11/2023,Mountain Time Inc.,Gold,GE23,17.0,"$1,930.80","$32,823.60"
2/14/2023,Bedford Gold & Silver Exchange,Gold,GE23,1.0,"$1,922.00","$1,922.00"
2/17/2023,Big D Coin & Jewelry,Gold,GE23,1.0,"$1,914.00","$1,914.00"
2/17/2023,Northwest Gold and Diamond,Gold,GE23,14.0,"$1,911.00","$26,754.00"
2/17/2023,Royal Gold & Silver Exchange,Gold,GE23,1.0,"$1,878.00","$1,878.00"
2/21/2023,Rudy's Gold & Silver,Gold,GE23,5.0,"$1,908.04","$9,540.20"
3/2/2023,Ross Jewelers,Gold,GE23,2.0,"$1,908.00","$3,816.00"
3/3/2023,Rudy's Gold & Silver,Gold,GE23,5.0,"$1,918.24","$9,591.20"
3/9/2023,Dr. Gold Jewelry and Diamonds,Gold,GE23,2.0,"$1,900.00","$3,800.00"
3/9/2023,Golden Creations,Gold,GE23,2.0,"$1,905.00","$3,810.00"
3/10/2023,Northern Nevada Coin,Gold,GE23,80.0,"$1,933.50","$154,680.00"
3/13/2023,Luxe Jewel Exchange,Gold,GE23,2.0,"$1,989.00","$3,978.00"
3/13/2023,Williams Coin Stamp & Bullion,Gold,GE23,40.0,"$1,985.00","$79,400.00"
3/13/2023,Dallas Diamonds,Gold,GE23,5.0,"$1,987.17","$9,935.85"
3/14/2023,Bedford Gold & Silver Exchange,Gold,GE23,8.0,"$1,984.00","$15,872.00"
3/14/2023,Arlington Coin,Gold,GE23,2.0,"$1,976.00","$3,952.00"
3/14/2023,Bedford Gold & Silver Exchange,Gold,GE23,9.0,"$1,879.50","$16,915.50"
3/14/2023,Tulsa Gold and Silver,Gold,GE23,20.0,"$1,976.60","$39,532.00"
3/14/2023,"Gold Express (Denton, TX)",Gold,GE23,620.0,"$1,980.00","$1,227,600.00"
3/14/2023,Rarity Ventures,Gold,GE23,10.0,"$1,981.00","$19,810.00"
3/15/2023,Dallas Diamonds,Gold,GE23,47.0,"$1,983.00","$93,201.00"
3/15/2023,Williams Coin Stamp & Bullion,Gold,GE23,20.0,"$1,995.00","$39,900.00"
3/16/2023,"Oro-Cal Mfg., Inc.",Gold,GE23,49.0,"$1,995.00","$97,755.00"
3/16/2023,Rudy's Gold & Silver,Gold,GE23,5.0,"$1,995.30","$9,976.50"
3/17/2023,Mountain Time Inc.,Gold,GE23,30.0,"$2,039.00","$61,170.00"
3/17/2023,Valmax Jewelers,Gold,GE23,2.0,"$2,052.00","$4,104.00"
3/20/2023,Giamante,Gold,GE23,4.0,"$2,048.50","$8,194.00"
3/20/2023,J. David Jewelry,Gold,GE23,8.0,"$2,050.00","$16,400.00"
3/20/2023,Valmax Jewelers,Gold,GE23,30.0,"$2,060.30","$61,809.00"
3/20/2023,Simply Texan,Gold,GE23,46.0,"$2,056.00","$94,576.00"
3/21/2023,Brannon Johnson,Gold,GE23,2.0,"$2,028.00","$4,056.00"
3/21/2023,Square Deal Collectibles,Gold,GE23,3.0,"$2,017.50","$6,052.50"
3/22/2023,"Oro-Cal Mfg., Inc.",Gold,GE23,5.0,"$2,025.00","$10,125.00"
3/22/2023,American Gold Exchange & Pawn,Gold,GE23,40.0,"$2,041.50","$81,660.00"
3/23/2023,Valmax Jewelers,Gold,GE23,12.0,"$2,078.00","$24,936.00"
3/24/2023,Rudy's Gold & Silver,Gold,GE23,1.0,"$2,071.00","$2,071.00"
3/24/2023,Gold Rush Mercantile & Trading,Gold,GE23,25.0,"$2,057.00","$51,425.00"
3/26/2023,"Precious Metals Refinery, LLC",Gold,GE23,5.0,"$2,055.00","$10,275.00"
3/27/2023,Hoover & Strong Inc.,Gold,GE23,10.0,"$2,034.00","$20,340.00"
3/28/2023,Central Refining,Gold,GE23,25.0,"$2,048.00","$51,200.00"
3/28/2023,Royal Gold & Silver Exchange,Gold,GE23,3.0,"$2,049.00","$6,147.00"
3/28/2023,Alamo Coins,Gold,GE23,25.0,"$2,050.00","$51,250.00"
3/28/2023,J. David Jewelry,Gold,GE23,22.0,"$2,052.00","$45,144.00"
3/29/2023,SHR Precious Metals Inc.,Gold,GE23,43.0,"$2,047.50","$88,042.50"
3/29/2023,Square Deal Collectibles,Gold,GE23,4.0,"$2,042.00","$8,168.00"
3/29/2023,Hoover & Strong Inc.,Gold,GE23,10.0,"$2,043.00","$20,430.00"
3/30/2023,Christensen Jewelry,Gold,GE23,4.0,"$2,060.93","$8,243.72"
3/31/2023,Tulsa Gold and Silver,Gold,GE23,1.0,"$2,050.00","$2,050.00"
3/31/2023,Millersville Jewelry Exchange,Gold,GE23,60.0,"$2,046.80","$122,808.00"
4/2/2023,Rudy's Gold & Silver,Gold,GE23,10.0,"$2,051.00","$20,510.00"
4/3/2023,Arlington Coin,Gold,GE23,4.0,"$2,067.00","$8,268.00"
4/3/2023,North Georgia Diamond,Gold,GE23,46.0,"$2,068.00","$95,128.00"
4/3/2023,Rudy's Gold & Silver,Gold,GE23,1.0,"$2,063.66","$2,063.66"
4/3/2023,Dallas Diamonds,Gold,GE23,4.0,"$2,062.00","$8,248.00"
4/3/2023,North Georgia Diamond,Gold,GE23,31.0,"$2,064.00","$63,984.00"
4/4/2023,"Oro-Cal Mfg., Inc.",Gold,GE23,9.0,"$2,097.00","$18,873.00"
4/4/2023,Bedford Gold & Silver Exchange,Gold,GE23,3.0,"$2,099.00","$6,297.00"
4/4/2023,Bedford Gold & Silver Exchange,Gold,GE23,10.0,"$2,102.00","$21,020.00"
4/4/2023,Rudy's Gold & Silver,Gold,GE23,4.0,"$2,102.00","$8,408.00"
4/5/2023,Rudy's Gold & Silver,Gold,GE23,25.0,"$2,100.00","$52,500.00"
4/5/2023,Tulsa Gold and Silver,Gold,GE23,80.0,"$2,100.00","$168,000.00"
4/5/2023,Rudy's Gold & Silver,Gold,GE23,4.0,"$2,100.50","$8,402.00"
4/5/2023,Central Refining,Gold,GE23,20.0,"$2,101.00","$42,020.00"
4/5/2023,Dallas Diamonds,Gold,GE23,2.0,"$2,100.00","$4,200.00"
4/9/2023,Mountain Time Inc.,Gold,GE23,15.0,"$2,089.40","$31,341.00"
4/10/2023,"River City Pawn and Gun, LLC",Gold,GE23,4.0,"$2,067.00","$8,268.00"
4/10/2023,Hoover & Strong Inc.,Gold,GE23,10.0,"$2,071.00","$20,710.00"
