Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
1/12/2021,Central Refining,Gold,GB5PAMP,1.0,"$9,422.50","$9,422.50"
1/27/2021,Royal Gold & Silver Exchange,Gold,GBK,1.0,"$59,699.00","$59,699.00"
1/28/2021,"Classic Bank, N.A.",Gold,GBK,1.0,"$60,458.00","$60,458.00"
1/7/2021,Central Refining,Gold,GBK,4.0,"$62,001.00","$248,004.00"
1/25/2021,Pancis Gems,Gold,GBK,1.0,"$60,345.55","$60,345.55"
2/26/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$56,262.50","$112,525.00"
7/20/2021,Paras Gold Inc.,Gold,GBK,1.0,"$58,450.00","$58,450.00"
8/9/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$56,200.00","$112,400.00"
2/3/2021,Houston Numismatic Exchange,Gold,GBK,2.0,"$59,445.35","$118,890.70"
8/26/2021,Hoover & Strong Inc.,Gold,GBK,1.0,"$58,223.00","$58,223.00"
6/18/2021,"Classic Bank, N.A.",Gold,GBK,1.0,"$57,284.80","$57,284.80"
7/13/2021,Hoover & Strong Inc.,Gold,GBK,1.0,"$58,770.00","$58,770.00"
8/9/2021,Paras Gold Inc.,Gold,GBK,1.0,"$55,973.00","$55,973.00"
2/5/2021,Burleson Gold & Silver,Gold,GBK,4.0,"$58,898.80","$235,595.20"
2/5/2021,Burleson Gold & Silver,Gold,GBK,4.0,"$58,882.75","$235,531.00"
6/18/2021,Houston Numismatic Exchange,Gold,GBK,5.0,"$57,066.00","$285,330.00"
6/29/2021,HK Investments,Gold,GBK,1.0,"$57,130.00","$57,130.00"
8/24/2021,HK Investments,Gold,GBK,1.0,"$58,577.00","$58,577.00"
3/12/2021,Gleyzer International Inc,Gold,GBK,6.0,"$55,844.55","$335,067.30"
3/23/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$56,262.50","$112,525.00"
4/7/2021,Central Refining,Gold,GBK,10.0,"$56,323.59","$563,235.90"
3/23/2021,"Gemonds Texas, Inc.",Gold,GBK,0.0,"$56,038.00",$0.00
5/18/2021,DSS Coin & Bullion,Gold,GBK,1.0,"$60,667.00","$60,667.00"
8/6/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$57,400.00","$114,800.00"
2/18/2021,Mountain Time Inc.,Gold,GBK,1.0,"$57,543.00","$57,543.00"
7/2/2021,Central Florida Coin & Bullion,Gold,GBK,1.0,"$58,063.00","$58,063.00"
7/2/2021,Central Florida Coin & Bullion,Gold,GBK,1.0,"$58,063.00","$58,063.00"
6/23/2021,Central Florida Coin & Bullion,Gold,GBK,1.0,"$57,805.00","$57,805.00"
6/23/2021,Central Florida Coin & Bullion,Gold,GBK,1.0,"$57,677.00","$57,677.00"
3/4/2021,"Gemonds Texas, Inc.",Gold,GBK,2.0,"$55,732.05","$111,464.10"
6/17/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$57,709.00","$115,418.00"
6/17/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$57,789.60","$115,579.20"
9/13/2021,"Classic Bank, N.A.",Gold,GBK,1.0,"$58,185.00","$58,185.00"
5/24/2021,"Classic Bank, N.A.",Gold,GBK,2.0,"$61,214.00","$122,428.00"
8/8/2021,Houston Numismatic Exchange,Gold,GBK,3.0,"$55,362.30","$166,086.90"
9/23/2021,ARA Gold LLC,Gold,GBK,1.0,"$56,823.84","$56,823.84"
12/14/2021,"Classic Bank, N.A.",Gold,GBK,1.0,"$57,560.00","$57,560.00"
3/26/2021,Coinhuskers LLC,Gold,GBRIT.25CD,40.0,$464.11,"$18,564.40"
3/2/2021,Northeast Arkansas Coin Co.,Gold,GBRIT.25CD,4.0,$460.00,"$1,840.00"
3/3/2021,Tillis Jewelry LLC,Gold,GBRIT.25CD,4.0,$468.00,"$1,872.00"
3/8/2021,Jewelry As Art INC.,Gold,GBRIT.25CD,2.0,$455.00,$910.00
7/20/2021,APMEX Inc.,Gold,GBRIT.25CD,17.0,$464.20,"$7,891.40"
5/24/2021,American Gold & Diamond Exchange,Gold,GBRITCD,4.0,"$1,941.00","$7,764.00"
5/25/2021,American Gold & Diamond Exchange,Gold,GBRITCD,1.0,"$1,945.00","$1,945.00"
6/15/2021,Northern Nevada Coin,Gold,GBRITCD,19.0,"$1,903.30","$36,162.70"
5/25/2021,J & J Coins & Collectibles,Gold,GBRITCD,2.0,"$1,974.00","$3,948.00"
3/17/2021,APMEX Inc.,Gold,GBRITCD,1.0,"$1,777.31","$1,777.31"
5/26/2021,Coinhuskers LLC,Gold,GBRITCD,3.0,"$1,958.00","$5,874.00"
11/10/2021,Northeast Arkansas Coin Co.,Gold,GBRITCD,3.0,"$1,889.00","$5,667.00"
10/28/2021,Northeast Arkansas Coin Co.,Gold,GBRITCD,2.0,"$1,844.00","$3,688.00"
11/17/2021,A Coin Shop,Gold,GBRITCD,1.0,"$1,907.00","$1,907.00"
11/22/2021,Northeast Arkansas Coin Co.,Gold,GBRITCD,5.0,"$1,888.10","$9,440.50"
11/4/2021,Jesse Thornhill Enterprises,Gold,GBRITCD,6.0,"$1,838.00","$11,028.00"
11/23/2021,Northeast Arkansas Coin Co.,Gold,GBRITCD,2.0,"$1,831.00","$3,662.00"
11/4/2021,"River City Pawn and Gun, LLC",Gold,GBRITCD,5.0,"$1,837.00","$9,185.00"
11/4/2021,Northeast Arkansas Coin Co.,Gold,GBRITCD,1.0,"$1,837.00","$1,837.00"
11/5/2021,"Nieffenegger Company, LLC",Gold,GBRITCD,220.0,"$1,857.00","$408,540.00"
11/24/2021,Select Lines Jewelry,Gold,GBRITCD,16.0,"$1,831.00","$29,296.00"
11/30/2021,Robert Louis Murphy,Gold,GBRITCD,5.0,"$1,836.00","$9,180.00"
1/11/2021,Southwest Coin and Stamp LLC,Gold,GBRITCD,40.0,"$1,892.00","$75,680.00"
1/8/2021,Infinity Coins LLC,Gold,GBRITCD,20.0,"$1,885.50","$37,710.00"
1/12/2021,Tulsa Gold and Silver,Gold,GBRITCD,41.0,"$1,890.90","$77,526.90"
12/28/2021,"River City Pawn and Gun, LLC",Gold,GBRITCY,8.0,"$1,851.00","$14,808.00"
11/30/2021,Northeast Arkansas Coin Co.,Gold,GBRITCY,2.0,"$1,817.00","$3,634.00"
12/22/2021,Rudy's Gold & Silver,Gold,GBRITCY,1.0,"$1,842.00","$1,842.00"
12/22/2021,"River City Pawn and Gun, LLC",Gold,GBRITCY,10.0,"$1,845.00","$18,450.00"
12/23/2021,Northeast Arkansas Coin Co.,Gold,GBRITCY,4.0,"$1,851.50","$7,406.00"
12/7/2021,"River City Pawn and Gun, LLC",Gold,GBRITCY,1.0,"$1,824.50","$1,824.50"
12/17/2021,"River City Pawn and Gun, LLC",Gold,GBRITCY,4.0,"$1,844.00","$7,376.00"
8/31/2021,APMEX Inc.,Gold,GBUFFBD,19.0,"$1,913.00","$36,347.00"
1/8/2021,Gold & Silver Exchange (MI),Gold,GBUFFBD,4.0,"$1,917.00","$7,668.00"
1/11/2021,HD Studios,Gold,GBUFFCD,6.0,"$1,917.50","$11,505.00"
1/7/2021,Michael Cochran Rare Coins LLC.,Gold,GBUFFCD,2.0,"$1,987.00","$3,974.00"
1/7/2021,Katy Coin LLC,Gold,GBUFFCD,30.0,"$1,990.00","$59,700.00"
1/25/2021,Cirrus Ventures,Gold,GBUFFCD,15.0,"$1,942.20","$29,133.00"
1/18/2021,Katy Coin LLC,Gold,GBUFFCD,4.0,"$1,920.00","$7,680.00"
1/12/2021,Williams Coin Stamp & Bullion,Gold,GBUFFCD,1.0,"$1,939.42","$1,939.42"
1/19/2021,Bitcoin & Bullion,Gold,GBUFFCD,3.0,"$1,922.80","$5,768.40"
8/12/2021,Bolotnikov Yevgeniy,Gold,GBUFFCD,5.0,"$1,835.00","$9,175.00"
1/6/2021,Northern Nevada Coin,Gold,GBUFFCD,30.0,"$1,991.00","$59,730.00"
1/4/2021,The Exchange Gold Store- Watauga,Gold,GBUFFCD,2.0,"$2,010.60","$4,021.20"
7/23/2021,Brian Manley,Gold,GBUFFCD,1.0,"$1,876.78","$1,876.78"
6/3/2021,Harry's Coins & Jewelry,Gold,GBUFFCD,2.0,"$2,005.00","$4,010.00"
6/4/2021,Terry R Wilburn,Gold,GBUFFCD,4.0,"$2,010.00","$8,040.00"
8/11/2021,Coin Show Customers,Gold,GBUFFCD,5.0,"$1,850.00","$9,250.00"
1/5/2021,Dallas Valley Goldmine,Gold,GBUFFCD,3.0,"$2,013.00","$6,039.00"
8/11/2021,Coin Show Customers,Gold,GBUFFCD,4.0,"$1,820.00","$7,280.00"
8/11/2021,Coin Show Customers,Gold,GBUFFCD,2.0,"$1,851.50","$3,703.00"
1/5/2021,Northern Nevada Coin,Gold,GBUFFCD,20.0,"$2,019.00","$40,380.00"
1/6/2021,J & J Coins & Collectibles,Gold,GBUFFCD,8.0,"$1,978.00","$15,824.00"
9/14/2021,Dinger's Gold & Silver,Gold,GBUFFCD,4.0,"$1,876.00","$7,504.00"
12/9/2021,McKee Coins Inc.,Gold,GBUFFCD,5.0,"$1,847.50","$9,237.50"
11/23/2021,Hirschberg Ent. LLC,Gold,GBUFFCD,4.0,"$1,862.00","$7,448.00"
11/23/2021,Arlington Coin,Gold,GBUFFCD,1.0,"$1,860.00","$1,860.00"
11/24/2021,David's J & C Exchange LLC,Gold,GBUFFCD,35.0,"$1,852.50","$64,837.50"
2/2/2021,Rocklin Coin Shop,Gold,GBUFFCY,4.0,"$1,933.45","$7,733.80"
2/3/2021,Michael Cochran Rare Coins LLC.,Gold,GBUFFCY,10.0,"$1,950.00","$19,500.00"
6/18/2021,JK Consulting dba JK Refining,Gold,GBUFFCY,3.0,"$1,900.50","$5,701.50"
6/18/2021,Potts of Gold Silver LLC,Gold,GBUFFCY,2.0,"$1,899.40","$3,798.80"
8/30/2021,Northern Nevada Coin,Gold,GBUFFCY,40.0,"$1,889.00","$75,560.00"
4/27/2021,Royal Gold & Silver Exchange,Gold,GBUFFCY,10.0,"$1,910.50","$19,105.00"
5/7/2021,Rudy's Gold & Silver,Gold,GBUFFCY,10.0,"$1,974.00","$19,740.00"
8/10/2021,The Coin Shop (IA),Gold,GBUFFCY,8.0,"$1,798.00","$14,384.00"
8/12/2021,Northern Nevada Coin,Gold,GBUFFCY,40.0,"$1,824.00","$72,960.00"
4/28/2021,Aventura Jewelry and Coin,Gold,GBUFFCY,7.0,"$1,915.00","$13,405.00"
2/5/2021,TSM Coins,Gold,GBUFFCY,5.0,"$1,930.50","$9,652.50"
2/5/2021,American Gold & Diamond Exchange,Gold,GBUFFCY,2.0,"$1,960.00","$3,920.00"
3/2/2021,J. David Jewelry,Gold,GBUFFCY,3.0,"$1,887.00","$5,661.00"
4/20/2021,Harry's Coins & Jewelry,Gold,GBUFFCY,1.0,"$1,912.40","$1,912.40"
6/15/2021,Southern P. M. Exchange,Gold,GBUFFCY,40.0,"$1,981.40","$79,256.00"
6/20/2021,Northern Nevada Coin,Gold,GBUFFCY,60.0,"$1,884.00","$113,040.00"
5/9/2021,Northern Nevada Coin,Gold,GBUFFCY,20.0,"$1,970.00","$39,400.00"
6/8/2021,Ron's Coins (IA),Gold,GBUFFCY,20.0,"$2,026.50","$40,530.00"
7/21/2021,Pelz Jewelers Inc,Gold,GBUFFCY,2.0,"$1,930.00","$3,860.00"
8/16/2021,Northern Nevada Coin,Gold,GBUFFCY,60.0,"$1,852.00","$111,120.00"
8/24/2021,Jewelry Factory,Gold,GBUFFCY,1.0,"$1,880.00","$1,880.00"
2/9/2021,Dillon Gage Inc. of Dallas,Gold,GBUFFCY,40.0,"$1,977.00","$79,080.00"
3/14/2021,Northern Nevada Coin,Gold,GBUFFCY,60.0,"$1,885.00","$113,100.00"
5/10/2021,"Oro-Cal Mfg., Inc.",Gold,GBUFFCY,24.0,"$1,980.30","$47,527.20"
5/10/2021,Coinhuskers LLC,Gold,GBUFFCY,20.0,"$1,988.50","$39,770.00"
6/10/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,3.0,"$2,025.00","$6,075.00"
3/2/2021,A Coin Shop,Gold,GBUFFCY,5.0,"$1,888.00","$9,440.00"
8/5/2021,"Alaska Bullion & Coin, LLC",Gold,GBUFFCY,20.0,"$1,873.00","$37,460.00"
8/10/2021,The Coin Shop (IA),Gold,GBUFFCY,5.0,"$1,797.00","$8,985.00"
3/3/2021,NCII,Gold,GBUFFCY,10.0,"$1,839.00","$18,390.00"
4/15/2021,AG Financial LLC,Gold,GBUFFCY,1.0,"$1,901.00","$1,901.00"
4/15/2021,"Oro-Cal Mfg., Inc.",Gold,GBUFFCY,16.0,"$1,899.00","$30,384.00"
5/2/2021,Northern Nevada Coin,Gold,GBUFFCY,40.0,"$1,904.00","$76,160.00"
7/1/2021,Coinhuskers LLC,Gold,GBUFFCY,30.0,"$1,889.70","$56,691.00"
3/29/2021,Michael Cochran Rare Coins LLC.,Gold,GBUFFCY,10.0,"$1,841.50","$18,415.00"
4/11/2021,Northern Nevada Coin,Gold,GBUFFCY,20.0,"$1,881.50","$37,630.00"
4/12/2021,Park Avenue Numismatics,Gold,GBUFFCY,1.0,"$1,867.00","$1,867.00"
7/1/2021,Vallejo Coin Exchange,Gold,GBUFFCY,7.0,"$1,884.00","$13,188.00"
7/23/2021,Brian Manley,Gold,GBUFFCY,1.0,"$1,876.78","$1,876.78"
3/29/2021,Vermillion Enterprises,Gold,GBUFFCY,20.0,"$1,840.00","$36,800.00"
4/15/2021,Harry's Coins & Jewelry,Gold,GBUFFCY,1.0,"$1,897.00","$1,897.00"
6/3/2021,JR Bullion,Gold,GBUFFCY,5.0,"$2,010.00","$10,050.00"
6/16/2021,Pulido's Custom Jewelry,Gold,GBUFFCY,6.0,"$1,948.00","$11,688.00"
7/25/2021,Northern Nevada Coin,Gold,GBUFFCY,60.0,"$1,880.00","$112,800.00"
3/3/2021,All American Bullion & Coins,Gold,GBUFFCY,15.0,"$1,856.00","$27,840.00"
4/13/2021,Michael Cochran Rare Coins LLC.,Gold,GBUFFCY,5.0,"$1,877.00","$9,385.00"
3/29/2021,Mountain Time Inc.,Gold,GBUFFCY,13.0,"$1,839.80","$23,917.40"
6/24/2021,"Smith and Bevill Jewelers, Inc.",Gold,GBUFFCY,10.0,"$1,905.00","$19,050.00"
8/11/2021,"Mid-South Coin Co., Inc.",Gold,GBUFFCY,40.0,"$1,822.60","$72,904.00"
9/16/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$1,825.00","$1,825.00"
4/16/2021,Coinhuskers LLC,Gold,GBUFFCY,50.0,"$1,911.50","$95,575.00"
6/5/2021,Terry R Wilburn,Gold,GBUFFCY,4.0,"$2,034.00","$8,136.00"
8/6/2021,McKee Coins Inc.,Gold,GBUFFCY,2.0,"$1,842.00","$3,684.00"
8/10/2021,Santa Fe Coins and Jewelry,Gold,GBUFFCY,6.0,"$1,800.00","$10,800.00"
9/16/2021,Vallejo Coin Exchange,Gold,GBUFFCY,2.0,"$1,825.30","$3,650.60"
2/24/2021,Southwest Coin and Stamp LLC,Gold,GBUFFCY,20.0,"$1,934.00","$38,680.00"
2/24/2021,"Jack Armstrong Jewelers, Inc",Gold,GBUFFCY,5.0,"$1,953.00","$9,765.00"
4/5/2021,"Colorado Gun Writes, LLC",Gold,GBUFFCY,4.0,"$1,865.00","$7,460.00"
5/13/2021,Borderland Jewelry Inc.,Gold,GBUFFCY,3.0,"$1,975.00","$5,925.00"
5/23/2021,Northern Nevada Coin,Gold,GBUFFCY,40.0,"$2,032.00","$81,280.00"
9/17/2021,AG Financial LLC,Gold,GBUFFCY,2.0,"$1,822.25","$3,644.50"
9/14/2021,Dinger's Gold & Silver,Gold,GBUFFCY,9.0,"$1,876.00","$16,884.00"
4/19/2021,In God We Trust Coins,Gold,GBUFFCY,3.0,"$1,905.00","$5,715.00"
6/5/2021,Santa Fe Coins and Jewelry,Gold,GBUFFCY,2.0,"$2,025.00","$4,050.00"
12/20/2021,Rudy's Gold & Silver,Gold,GBUFFCY,1.0,"$1,866.00","$1,866.00"
10/4/2021,Beantown Coins,Gold,GBUFFCY,4.0,"$1,836.00","$7,344.00"
10/4/2021,Beantown Coins,Gold,GBUFFCY,4.0,"$1,836.00","$7,344.00"
12/20/2021,Rudy's Gold & Silver,Gold,GBUFFCY,1.0,"$1,863.00","$1,863.00"
12/21/2021,Rudy's Gold & Silver,Gold,GBUFFCY,2.0,"$1,856.00","$3,712.00"
10/5/2021,Rudy's Gold & Silver,Gold,GBUFFCY,10.0,"$1,822.80","$18,228.00"
11/11/2021,McKee Coins Inc.,Gold,GBUFFCY,5.0,"$1,939.00","$9,695.00"
12/1/2021,Lone Star Coins,Gold,GBUFFCY,14.0,"$1,851.35","$25,918.90"
12/1/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$1,852.00","$1,852.00"
12/2/2021,Texican Rare Coin,Gold,GBUFFCY,5.0,"$1,852.50","$9,262.50"
11/12/2021,Loveland Gold & Silver,Gold,GBUFFCY,5.0,"$1,943.00","$9,715.00"
11/12/2021,"Colorado Gun Writes, LLC",Gold,GBUFFCY,10.0,"$1,944.00","$19,440.00"
12/23/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$1,881.00","$1,881.00"
12/27/2021,Matthew Bullock Auction Gallery,Gold,GBUFFCY,5.0,"$1,884.60","$9,423.00"
10/6/2021,D&J Coins,Gold,GBUFFCY,10.0,"$1,843.00","$18,430.00"
10/26/2021,Hirschberg Ent. LLC,Gold,GBUFFCY,5.0,"$1,868.00","$9,340.00"
10/26/2021,Gold Rush Mercantile & Trading,Gold,GBUFFCY,1.0,"$1,867.12","$1,867.12"
11/15/2021,Arlington Coin,Gold,GBUFFCY,2.0,"$1,940.00","$3,880.00"
12/3/2021,Rudy's Gold & Silver,Gold,GBUFFCY,2.0,"$1,857.50","$3,715.00"
12/28/2021,Square Deal Collectibles,Gold,GBUFFCY,4.0,"$1,878.00","$7,512.00"
10/27/2021,Vallejo Coin Exchange,Gold,GBUFFCY,3.0,"$1,874.00","$5,622.00"
12/29/2021,Lone Star Coins,Gold,GBUFFCY,2.0,"$1,873.50","$3,747.00"
10/28/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$1,879.60","$1,879.60"
9/22/2021,David's J & C Exchange LLC,Gold,GBUFFCY,157.0,"$1,845.50","$289,743.50"
10/29/2021,Rudy's Gold & Silver,Gold,GBUFFCY,2.0,"$1,853.50","$3,707.00"
11/16/2021,Brockhaus Jewelry,Gold,GBUFFCY,2.0,"$1,929.30","$3,858.60"
9/22/2021,Osage Coin & Bullion DBA Midwest Rare Coin,Gold,GBUFFCY,1.0,"$1,838.00","$1,838.00"
10/31/2021,Northern Nevada Coin,Gold,GBUFFCY,40.0,"$1,861.00","$74,440.00"
11/1/2021,Lone Star Coins,Gold,GBUFFCY,20.0,"$1,870.00","$37,400.00"
12/8/2021,M&M Collectibles,Gold,GBUFFCY,20.0,"$1,852.00","$37,040.00"
12/9/2021,"Young's Jewelry, Inc. (TX)",Gold,GBUFFCY,1.0,"$1,847.70","$1,847.70"
9/27/2021,Empire Gold & Silver LLC,Gold,GBUFFCY,10.0,"$1,821.00","$18,210.00"
9/27/2021,"Hero Bullion, LLC",Gold,GBUFFCY,5.0,"$1,819.00","$9,095.00"
9/27/2021,"Hero Bullion, LLC",Gold,GBUFFCY,3.0,"$1,819.00","$5,457.00"
9/28/2021,"Mid-South Coin Co., Inc.",Gold,GBUFFCY,20.0,"$1,805.30","$36,106.00"
10/14/2021,Rudy's Gold & Silver,Gold,GBUFFCY,28.0,"$1,874.25","$52,479.00"
11/2/2021,Arlington Coin,Gold,GBUFFCY,4.0,"$1,864.00","$7,456.00"
11/19/2021,Rudy's Gold & Silver,Gold,GBUFFCY,4.0,"$1,926.00","$7,704.00"
11/22/2021,Arlington Coin,Gold,GBUFFCY,6.0,"$1,890.00","$11,340.00"
11/3/2021,Namchong Cho,Gold,GBUFFCY,35.0,"$1,831.00","$64,085.00"
10/15/2021,"Hero Bullion, LLC",Gold,GBUFFCY,5.0,"$1,840.00","$9,200.00"
10/17/2021,Northern Nevada Coin,Gold,GBUFFCY,20.0,"$1,841.50","$36,830.00"
11/23/2021,Arlington Coin,Gold,GBUFFCY,5.0,"$1,860.00","$9,300.00"
11/23/2021,McKee Coins Inc.,Gold,GBUFFCY,5.0,"$1,865.50","$9,327.50"
11/24/2021,David's J & C Exchange LLC,Gold,GBUFFCY,125.0,"$1,852.50","$231,562.50"
12/15/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,2.0,"$1,837.00","$3,674.00"
11/29/2021,Millersville Jewelry Exchange,Gold,GBUFFCY,18.0,"$1,857.60","$33,436.80"
11/29/2021,Rudy's Gold & Silver,Gold,GBUFFCY,4.0,"$1,856.00","$7,424.00"
12/16/2021,McKee Coins Inc.,Gold,GBUFFCY,2.0,"$1,850.00","$3,700.00"
12/17/2021,Square Deal Collectibles,Gold,GBUFFCY,1.0,"$1,878.80","$1,878.80"
1/29/2021,"The Gold Market, Inc.",Gold,GBUFFCY,1.0,"$1,940.00","$1,940.00"
1/21/2021,J. David Jewelry,Gold,GBUFFCY,24.0,"$1,955.60","$46,934.40"
1/21/2021,West Michigan Jewelry Exchange Inc.,Gold,GBUFFCY,5.0,"$1,948.00","$9,740.00"
1/21/2021,Vallejo Coin Exchange,Gold,GBUFFCY,6.0,"$1,958.50","$11,751.00"
1/22/2021,Money In Your Pocket,Gold,GBUFFCY,10.0,"$1,946.00","$19,460.00"
1/25/2021,North Florida Rare C & Bull,Gold,GBUFFCY,40.0,"$1,937.00","$77,480.00"
1/25/2021,"First Place Jewelry, LLC",Gold,GBUFFCY,3.0,"$1,938.00","$5,814.00"
1/27/2021,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$1,928.00","$1,928.00"
1/27/2021,Money In Your Pocket,Gold,GBUFFCY,20.0,"$1,928.10","$38,562.00"
1/28/2021,Money In Your Pocket,Gold,GBUFFCY,7.0,"$1,924.00","$13,468.00"
1/8/2021,Houston Numismatic Exchange,Gold,GBUFFCY,60.0,"$1,926.86","$115,611.60"
1/24/2021,Northern Nevada Coin,Gold,GBUFFCY,30.0,"$1,935.50","$58,065.00"
1/8/2021,Infinity Coins LLC,Gold,GBUFFCY,20.0,"$1,917.64","$38,352.80"
1/19/2021,Tulsa Gold and Silver,Gold,GBUFFCY,40.0,"$1,925.00","$77,000.00"
1/19/2021,Williams Coin Stamp & Bullion,Gold,GBUFFCY,15.0,"$1,924.00","$28,860.00"
1/19/2021,American Gold & Diamond Exchange,Gold,GBUFFCY,10.0,"$1,924.00","$19,240.00"
1/19/2021,The Midas Touch,Gold,GBUFFCY,5.0,"$1,924.00","$9,620.00"
1/19/2021,Mid America Coins,Gold,GBUFFCY,40.0,"$1,920.80","$76,832.00"
1/19/2021,Ron's Coins (IA),Gold,GBUFFCY,20.0,"$1,920.00","$38,400.00"
1/19/2021,Southern P. M. Exchange,Gold,GBUFFCY,20.0,"$1,919.24","$38,384.80"
1/19/2021,The Exchange Gold Store-Denton,Gold,GBUFFCY,110.0,"$1,918.00","$210,980.00"
1/10/2021,Northern Nevada Coin,Gold,GBUFFCY,30.0,"$1,920.00","$57,600.00"
1/22/2021,TSM Coins,Gold,GBUFFPF1,2.0,"$1,940.40","$3,880.80"
6/5/2021,APMEX Inc.,Gold,GBUFFPF1,1.0,"$2,090.00","$2,090.00"
6/5/2021,APMEX Inc.,Gold,GBUFFPF1,1.0,"$2,190.00","$2,190.00"
8/4/2021,APMEX Inc.,Gold,GBUFFPF1,5.0,"$2,009.60","$10,048.00"
8/27/2021,Numismatics Unlimited,Gold,GBUFFPF1,3.0,"$2,070.00","$6,210.00"
2/4/2021,"Great American Coin, Inc.",Gold,GBUFFPF1,1.0,"$1,988.00","$1,988.00"
6/2/2021,APMEX Inc.,Gold,GBUFFPF1,4.0,"$2,112.50","$8,450.00"
6/2/2021,APMEX Inc.,Gold,GBUFFPF1,3.0,"$2,107.50","$6,322.50"
4/13/2021,Heritage Capital Corporation,Gold,GBUFFPF1,7.0,"$1,972.00","$13,804.00"
4/13/2021,Heritage Capital Corporation,Gold,GBUFFPF1,1.0,"$1,947.00","$1,947.00"
4/13/2021,Heritage Capital Corporation,Gold,GBUFFPF1,1.0,"$1,932.00","$1,932.00"
2/22/2021,Heritage Capital Corporation,Gold,GBUFFPF1,6.0,"$2,036.00","$12,216.00"
5/27/2021,APMEX Inc.,Gold,GBUFFPF1,6.0,"$2,091.50","$12,549.00"
8/2/2021,US Gold Bureau LLC,Gold,GBUFFPF1,3.0,"$1,963.00","$5,889.00"
8/2/2021,US Gold Bureau LLC,Gold,GBUFFPF1,1.0,"$2,088.00","$2,088.00"
10/25/2021,Royal Gold & Silver Exchange,Gold,GBUFFPF1,1.0,"$2,035.00","$2,035.00"
9/20/2021,Aikahi Aloha Coin,Gold,GBUFFPF1,1.0,"$2,000.00","$2,000.00"
10/7/2021,360 Coin Group DBA South Austin Coin Exchange,Gold,GBUFFPF1,1.0,"$2,100.00","$2,100.00"
11/22/2021,APMEX Inc.,Gold,GBUFFPF1,3.0,"$2,019.90","$6,059.70"
11/22/2021,APMEX Inc.,Gold,GBUFFPF1,2.0,"$2,014.90","$4,029.80"
2/4/2021,"Great American Coin, Inc.",Gold,GBUFFPFBD,2.0,"$1,988.00","$3,976.00"
10/21/2021,360 Coin Group DBA South Austin Coin Exchange,Gold,GBUFFPFBD,9.0,"$2,200.00","$19,800.00"
1/8/2021,Gold & Silver Exchange (MI),Gold,GBUFFPFBD,1.0,"$1,917.00","$1,917.00"
9/21/2021,Central Refining,Gold,GCOL5PESO,90.0,$416.50,"$37,485.00"
11/17/2021,Dillon Gage Inc. of Dallas,Gold,GCOL5PESO,52.0,$439.02,"$22,829.04"
5/20/2021,Bayside Metal Exchange,Gold,GCORAL.10,191.0,$203.65,"$38,897.15"
5/20/2021,Bayside Metal Exchange,Gold,GCORAL.10,190.0,$203.65,"$38,693.50"
8/10/2021,Isaac Wallie RC,Gold,GDEUHR2009,1.0,"$2,080.00","$2,080.00"
8/13/2021,Great Falls Coin and More,Gold,GDEVILS.10,20.0,$192.00,"$3,840.00"
6/5/2021,APMEX Inc.,Gold,GE.10BD,3.0,$240.00,$720.00
8/17/2021,AG Financial LLC,Gold,GE.10CD,19.0,$212.50,"$4,037.50"
2/3/2021,Mark O Thomas,Gold,GE.10CD,7.0,$211.00,"$1,477.00"
6/1/2021,Coinhuskers LLC,Gold,GE.10CD,4.0,$231.19,$924.76
9/10/2021,Hoover & Strong Inc.,Gold,GE.10CD,4.0,$211.40,$845.60
6/5/2021,APMEX Inc.,Gold,GE.10CD,8.0,$235.00,"$1,880.00"
9/15/2021,Expat Money Mgt,Gold,GE.10CD,100.0,$210.50,"$21,050.00"
2/5/2021,McKee Coins Inc.,Gold,GE.10CD,10.0,$211.70,"$2,117.00"
2/5/2021,Bishop's Custom Design,Gold,GE.10CD,4.0,$215.75,$863.00
2/5/2021,Northeast Arkansas Coin Co.,Gold,GE.10CD,5.0,$213.70,"$1,068.50"
7/13/2021,Michael & Alexandria DBA 6th Avenue Jewelers,Gold,GE.10CD,6.0,$226.00,"$1,356.00"
2/8/2021,Gold & Silver Exchange (MI),Gold,GE.10CD,3.0,$217.90,$653.70
2/10/2021,Money Metals Exchange LLC,Gold,GE.10CD,300.0,$218.20,"$65,460.00"
2/11/2021,AG Financial LLC,Gold,GE.10CD,20.0,$217.18,"$4,343.60"
2/16/2021,Money Metals Exchange LLC,Gold,GE.10CD,45.0,$214.70,"$9,661.50"
2/17/2021,Hoover & Strong Inc.,Gold,GE.10CD,20.0,$211.00,"$4,220.00"
